,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
30528,545,WEST 148 STREET,545 WEST 148 STREET,10031,Manhattan,Indoor Air Quality,Dust from Construction,2010-07-12,40.827698,-73.94747199999999,Hamilton Heights,washington heights
30537,210,WEST 107 STREET,210 WEST 107 STREET,10025,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-14,40.801314,-73.96571899999999,Morningside Heights,upper west side
30544,1317,HOBART AVENUE,1317 HOBART AVENUE,10461,Bronx,Indoor Air Quality,Dust from Construction,2018-07-15,40.839126,-73.828223,Schuylerville-Throgs Neck-Edgewater Park,pelham - throgs neck
30563,888,8 AVENUE,888 8 AVENUE,10019,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-16,40.764072,-73.984791,Midtown-Midtown South,chelsea - clinton
30568,38,FEATHERBED LANE,38 FEATHERBED LANE,10452,Bronx,Indoor Air Quality,Dust from Construction,2011-10-13,40.845953,-73.915503,University Heights-Morris Heights,high bridge - morrisania
30585,2110,LIGHT STREET,2110 LIGHT STREET,10466,Bronx,Indoor Air Quality,Dust from Construction,2018-07-17,40.887957,-73.834144,Eastchester-Edenwald-Baychester,northeast bronx
30594,272,WOODBINE STREET,272 WOODBINE STREET,11221,Brooklyn,Indoor Air Quality,Dust from Construction,2011-04-18,40.695603000000006,-73.91371,Bushwick North,williamsburg - bushwick
30598,224-24,UNION TURNPIKE,224-24 UNION TURNPIKE,11364,Queens,Indoor Air Quality,Dust from Construction,2018-07-17,40.735824,-73.74628299999999,Oakland Gardens,bayside - littleneck
30603,23-02,49 AVENUE,23-02 49 AVENUE,11101,Queens,Indoor Air Quality,Dust from Construction,2018-07-18,40.742009,-73.946605,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
30611,600,WEST 183 STREET,600 WEST 183 STREET,10033,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-18,40.850575,-73.933054,Washington Heights North,washington heights
30613,160-15,POWELS COV BOULEVARD,160-15 POWELS COV BOULEVARD,11357,Queens,Indoor Air Quality,Dust from Construction,2010-07-12,40.794255,-73.800877,Whitestone,flushing - clearview
30621,301,BROADWAY,301 BROADWAY,11211,Brooklyn,Indoor Air Quality,Dust from Construction,2018-07-18,40.708377,-73.957741,North Side-South Side,greenpoint
30625,1196,EASTERN PARKWAY,1196 EASTERN PARKWAY,11213,Brooklyn,Indoor Air Quality,Dust from Construction,2018-07-18,40.668679,-73.929051,Crown Heights North,bedford stuyvesant - crown heights
30628,1084,BEDFORD AVENUE,1084 BEDFORD AVENUE,11216,Brooklyn,Indoor Air Quality,Dust from Construction,2018-07-19,40.687694,-73.95478299999999,Bedford,bedford stuyvesant - crown heights
30629,28,BEDFORD STREET,28 BEDFORD STREET,10014,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-19,40.729662,-74.003828,West Village,greenwich village - soho
30649,1084,BEDFORD AVENUE,1084 BEDFORD AVENUE,11216,Brooklyn,Indoor Air Quality,Dust from Construction,2018-07-20,40.687694,-73.95478299999999,Bedford,bedford stuyvesant - crown heights
30652,32,ARDEN STREET,32 ARDEN STREET,10040,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-20,40.861896,-73.92711700000001,Washington Heights North,washington heights
30653,618,WEST 136 STREET,618 WEST 136 STREET,10033,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-20,40.821048,-73.95526,Manhattanville,washington heights
30663,48-50,37 STREET,48-50 37 STREET,11101,Queens,Indoor Air Quality,Dust from Construction,2018-07-20,40.739082,-73.929001,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
30668,32,ARDEN STREET,32 ARDEN STREET,10040,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-21,40.861896,-73.92711700000001,Washington Heights North,washington heights
30686,119,WEIRFIELD STREET,119 WEIRFIELD STREET,11221,Brooklyn,Indoor Air Quality,Dust from Construction,2012-03-23,40.689278,-73.912915,Bushwick South,williamsburg - bushwick
30700,258,LIVINGSTON STREET,258 LIVINGSTON STREET,11201,Brooklyn,Indoor Air Quality,Dust from Construction,2018-07-24,40.688964,-73.98405100000001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
30707,301,BROADWAY,301 BROADWAY,11211,Brooklyn,Indoor Air Quality,Dust from Construction,2018-07-24,40.708377,-73.957741,North Side-South Side,greenpoint
30723,48,ST NICHOLAS PLACE,48 ST NICHOLAS PLACE,10031,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-25,40.82874,-73.941314,Hamilton Heights,washington heights
30736,106,RIVINGTON STREET,106 RIVINGTON STREET,10002,Manhattan,Indoor Air Quality,Dust from Construction,2012-12-31,40.719975,-73.987987,Chinatown,lower east side
30738,802,ST JOHNS PLACE,802 ST JOHNS PLACE,11216,Brooklyn,Indoor Air Quality,Dust from Construction,2013-08-28,40.671713000000004,-73.951863,Crown Heights North,bedford stuyvesant - crown heights
30744,33,ARDEN STREET,33 ARDEN STREET,10040,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-25,40.861968,-73.927139,Washington Heights North,washington heights
30753,83-11,139 STREET,83-11 139 STREET,11435,Queens,Indoor Air Quality,Dust from Construction,2018-07-26,40.712555,-73.819568,Briarwood-Jamaica Hills,jamaica
30754,29,BROADWAY,29 BROADWAY,10006,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-26,40.70601,-74.01315,Battery Park City-Lower Manhattan,lower manhattan
30758,850,EAST 165 STREET,850 EAST 165 STREET,10459,Bronx,Indoor Air Quality,Dust from Construction,2011-09-27,40.824021,-73.899662,Longwood,hunts point - mott haven
30772,374,WALLABOUT STREET,374 WALLABOUT STREET,11206,Brooklyn,Indoor Air Quality,Dust from Construction,2018-07-27,40.702033,-73.94805500000001,Bedford,williamsburg - bushwick
30774,787,EAST 46 STREET,787 EAST 46 STREET,11203,Brooklyn,Indoor Air Quality,Dust from Construction,2018-07-27,40.642312,-73.933266,East Flatbush-Farragut,east flatbush - flatbush
30781,686,FAIRVIEW AVENUE,686 FAIRVIEW AVENUE,11385,Queens,Indoor Air Quality,Dust from Construction,2010-08-10,40.70615,-73.904914,Ridgewood,ridgewood -forest hills
30792,32,ARDEN STREET,32 ARDEN STREET,10040,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-28,40.861896,-73.92711700000001,Washington Heights North,washington heights
30795,442,WEST 50 STREET,442 WEST 50 STREET,10019,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-28,40.764018,-73.99023199999999,Clinton,chelsea - clinton
30796,48-50,37 STREET,48-50 37 STREET,11101,Queens,Indoor Air Quality,Dust from Construction,2018-07-28,40.739082,-73.929001,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
30800,132,WEST 16 STREET,132 WEST 16 STREET,10011,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-29,40.739131,-73.996954,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
30804,130-33,LEFFERTS BOULEVARD,130-33 LEFFERTS BOULEVARD,11420,Queens,Indoor Air Quality,Dust from Construction,2010-07-26,40.673882,-73.819824,South Ozone Park,southwest queens
30810,1366,40 STREET,1366 40 STREET,11218,Brooklyn,Indoor Air Quality,Dust from Construction,2013-04-09,40.639235,-73.985515,Borough Park,borough park
30815,11-22,47 AVENUE,11-22 47 AVENUE,11101,Queens,Indoor Air Quality,Dust from Construction,2018-07-30,40.744887,-73.950064,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
30816,361,EAST 50 STREET,361 EAST 50 STREET,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-30,40.754308,-73.967151,Turtle Bay-East Midtown,gramercy park - murray hill
30817,301,BROADWAY,301 BROADWAY,11211,Brooklyn,Indoor Air Quality,Dust from Construction,2018-07-30,40.708377,-73.957741,North Side-South Side,greenpoint
30818,19,WEST 55 STREET,19 WEST 55 STREET,10019,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-30,40.762053,-73.97580699999999,Midtown-Midtown South,chelsea - clinton
30826,59,EAST 3 STREET,59 EAST 3 STREET,10003,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-30,40.725188,-73.988917,East Village,union square - lower east side
30848,3521,DEKALB AVENUE,3521 DEKALB AVENUE,10467,Bronx,Indoor Air Quality,Dust from Construction,2018-07-31,40.882887,-73.879962,Norwood,fordham - bronx pk
30849,611,FIFTH AVENUE,611 FIFTH AVENUE,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-31,40.758002000000005,-73.977577,Midtown-Midtown South,gramercy park - murray hill
30856,611,5 AVENUE,611 5 AVENUE,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-31,40.758002000000005,-73.977577,Midtown-Midtown South,gramercy park - murray hill
30857,611,5 AVENUE,611 5 AVENUE,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-31,40.758002000000005,-73.977577,Midtown-Midtown South,gramercy park - murray hill
30858,611,5 AVENUE,611 5 AVENUE,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-31,40.758002000000005,-73.977577,Midtown-Midtown South,gramercy park - murray hill
30861,78,READE STREET,78 READE STREET,10007,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-31,40.715227,-74.00707,SoHo-TriBeCa-Civic Center-Little Italy,lower manhattan
30863,611,5 AVENUE,611 5 AVENUE,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-31,40.758002000000005,-73.977577,Midtown-Midtown South,gramercy park - murray hill
30893,99,JORALEMON STREET,99 JORALEMON STREET,11201,Brooklyn,Indoor Air Quality,Dust from Construction,2018-08-02,40.693275,-73.995723,Brooklyn Heights-Cobble Hill,downtown - heights - slope
30909,32,ARDEN STREET,32 ARDEN STREET,10040,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-02,40.861896,-73.92711700000001,Washington Heights North,washington heights
30912,438,HERKIMER STREET,438 HERKIMER STREET,11213,Brooklyn,Indoor Air Quality,Dust from Construction,2018-08-02,40.679063,-73.93916,Crown Heights North,bedford stuyvesant - crown heights
30913,517,EAST 75 STREET,517 EAST 75 STREET,10021,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-02,40.768556,-73.951707,Lenox Hill-Roosevelt Island,upper east side
30921,365,WEST END AVENUE,365 WEST END AVENUE,10024,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-03,40.783257,-73.981967,Upper West Side,upper west side
30935,45,WEST 139 STREET,45 WEST 139 STREET,10037,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-03,40.816099,-73.93760400000001,Central Harlem North-Polo Grounds,central harlem - morningside heights
30964,59,EAST 3 STREET,59 EAST 3 STREET,10003,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-05,40.725188,-73.988917,East Village,union square - lower east side
30969,182,DYCKMAN STREET,182 DYCKMAN STREET,10040,Manhattan,Indoor Air Quality,Dust from Construction,2012-01-15,40.864276000000004,-73.92647099999999,Washington Heights North,washington heights
30970,475,PARK AVENUE SOUTH,475 PARK AVENUE SOUTH,10016,Manhattan,Indoor Air Quality,Dust from Construction,2012-02-24,40.745646,-73.982378,Murray Hill-Kips Bay,gramercy park - murray hill
30984,138,HAVEN AVENUE,138 HAVEN AVENUE,10032,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-06,40.845596,-73.94243399999999,Washington Heights South,washington heights
30993,118,FORT GREEN PLACE,118 FORT GREEN PLACE,11217,Brooklyn,Indoor Air Quality,Dust from Construction,2011-12-31,40.686194,-73.976393,Fort Greene,downtown - heights - slope
30996,802,ST JOHNS PLACE,802 ST JOHNS PLACE,11216,Brooklyn,Indoor Air Quality,Dust from Construction,2013-08-28,40.671713000000004,-73.951863,Crown Heights North,bedford stuyvesant - crown heights
31002,1802,ROCKAWAY PARKWAY,1802 ROCKAWAY PARKWAY,11236,Brooklyn,Indoor Air Quality,Dust from Construction,2018-08-07,40.63796,-73.894339,Canarsie,canarsie - flatlands
31022,321,WEST 11 STREET,321 WEST 11 STREET,10014,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-08,40.735667,-74.00725600000001,West Village,greenwich village - soho
31032,652,WEST 189 STREET,652 WEST 189 STREET,10040,Manhattan,Indoor Air Quality,Dust from Construction,2010-08-10,40.854889,-73.931481,Washington Heights North,washington heights
31034,596,EAST 22 STREET,596 EAST 22 STREET,11226,Brooklyn,Indoor Air Quality,Dust from Construction,2011-01-27,40.637865999999995,-73.956702,Flatbush,east flatbush - flatbush
31044,360,WEST 34 STREET,360 WEST 34 STREET,10001,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-08,40.752877000000005,-73.995113,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
31058,136-56,39 AVENUE,136-56 39 AVENUE,11354,Queens,Indoor Air Quality,Dust from Construction,2018-08-09,40.760698,-73.828375,Flushing,flushing - clearview
31059,29,BROADWAY,29 BROADWAY,10006,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-09,40.70601,-74.01315,Battery Park City-Lower Manhattan,lower manhattan
31081,494,HUDSON STREET,494 HUDSON STREET,10014,Manhattan,Indoor Air Quality,Dust from Construction,2011-04-18,40.732739,-74.00644399999999,West Village,greenwich village - soho
31092,125,WEST 16 STREET,125 WEST 16 STREET,10011,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-11,40.739079,-73.996781,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
31105,18-05,215 STREET,18-05 215 STREET,11360,Queens,Indoor Air Quality,Dust from Construction,2012-02-24,40.784121,-73.776569,Ft. Totten-Bay Terrace-Clearview,flushing - clearview
31113,138,HAVEN AVENUE,138 HAVEN AVENUE,10032,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-12,40.845596,-73.94243399999999,Washington Heights South,washington heights
31121,207,WEST 136 STREET,207 WEST 136 STREET,10030,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-13,40.816241999999995,-73.943814,Central Harlem North-Polo Grounds,central harlem - morningside heights
31134,82-01,BRITTON AVENUE,82-01 BRITTON AVENUE,11373,Queens,Indoor Air Quality,Dust from Construction,2018-08-13,40.742892,-73.882563,Elmhurst,west queens
31135,551,MADISON AVENUE,551 MADISON AVENUE,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-13,40.761081,-73.97323,Midtown-Midtown South,gramercy park - murray hill
31139,154,8 AVENUE,154 8 AVENUE,10011,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-13,40.742008,-74.00086999999999,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
31188,141,EAST 88 STREET,141 EAST 88 STREET,10128,Manhattan,Indoor Air Quality,Dust from Construction,2012-06-29,40.780708000000004,-73.95438399999999,Upper East Side-Carnegie Hill,upper east side
31212,575,LEXINGTON AVENUE,575 LEXINGTON AVENUE,10022,Manhattan,Indoor Air Quality,Dust from Construction,2013-01-16,40.757216,-73.971827,Turtle Bay-East Midtown,gramercy park - murray hill
31216,1680,CONEY ISLAND AVENUE,1680 CONEY ISLAND AVENUE,11230,Brooklyn,Indoor Air Quality,Dust from Construction,2018-08-16,40.616484,-73.963617,Ocean Parkway South,borough park
31237,41-39,52 STREET,41-39 52 STREET,11377,Queens,Indoor Air Quality,Dust from Construction,2013-01-26,40.745584,-73.912181,Hunters Point-Sunnyside-West Maspeth,west queens
31243,136-56,39 AVENUE,136-56 39 AVENUE,11354,Queens,Indoor Air Quality,Dust from Construction,2018-08-18,40.760698,-73.828375,Flushing,flushing - clearview
31263,250,WEST 50 STREET,250 WEST 50 STREET,10019,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-20,40.761829999999996,-73.985034,Midtown-Midtown South,chelsea - clinton
31277,221,EAST 10 STREET,221 EAST 10 STREET,10003,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-21,40.729296000000005,-73.985654,East Village,union square - lower east side
31285,321,WEST 11 STREET,321 WEST 11 STREET,10014,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-21,40.735667,-74.00725600000001,West Village,greenwich village - soho
31296,247,WATER STREET,247 WATER STREET,11201,Brooklyn,Indoor Air Quality,Dust from Construction,2018-08-22,40.703018,-73.984055,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
31297,35,CENTRAL PARK NORTH,35 CENTRAL PARK NORTH,10026,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-22,40.797702,-73.951151,Central Harlem South,central harlem - morningside heights
31306,920,RIVERSIDE DRIVE,920 RIVERSIDE DRIVE,10032,Manhattan,Indoor Air Quality,Dust from Construction,2011-02-23,40.838824,-73.945635,Washington Heights South,washington heights
31307,150,WEST 179 STREET,150 WEST 179 STREET,10453,Bronx,Indoor Air Quality,Dust from Construction,2011-04-04,40.855415,-73.913565,University Heights-Morris Heights,crotona -tremont
31308,119,WALWORTH STREET,119 WALWORTH STREET,11205,Brooklyn,Indoor Air Quality,Dust from Construction,2011-10-28,40.695412,-73.954418,Bedford,downtown - heights - slope
31316,321,WEST 11 STREET,321 WEST 11 STREET,10014,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-22,40.735667,-74.00725600000001,West Village,greenwich village - soho
31323,660,BRADFORD STREET,660 BRADFORD STREET,11207,Brooklyn,Indoor Air Quality,Dust from Construction,2011-02-11,40.662499,-73.889229,East New York (Pennsylvania Ave),east new york
31326,262,BROOME STREET,262 BROOME STREET,10002,Manhattan,Indoor Air Quality,Dust from Construction,2011-12-15,40.718175,-73.990372,Chinatown,lower east side
31347,615 1/2,HUDSON STREET,615 1/2 HUDSON STREET,10014,Manhattan,Indoor Air Quality,Dust from Construction,2011-12-04,40.737808,-74.005658,West Village,greenwich village - soho
31349,1025,5 AVENUE,1025 5 AVENUE,10028,Manhattan,Indoor Air Quality,Dust from Construction,2012-06-29,40.77995,-73.96155999999999,Upper East Side-Carnegie Hill,upper east side
31353,277,EAST 10 STREET,277 EAST 10 STREET,10009,Manhattan,Indoor Air Quality,Dust from Construction,2013-03-29,40.728190000000005,-73.983024,East Village,union square - lower east side
31359,49-15,SKILLMAN AVENUE,49-15 SKILLMAN AVENUE,11377,Queens,Indoor Air Quality,Dust from Construction,2018-08-24,40.746228,-73.914998,Hunters Point-Sunnyside-West Maspeth,west queens
31366,734,HALSEY STREET,734 HALSEY STREET,11233,Brooklyn,Indoor Air Quality,Dust from Construction,2018-08-25,40.684697,-73.92463199999999,Stuyvesant Heights,bedford stuyvesant - crown heights
31377,226,WEST 238 STREET,226 WEST 238 STREET,10463,Bronx,Indoor Air Quality,Dust from Construction,2018-08-25,40.884882,-73.89995,Spuyten Duyvil-Kingsbridge,kingsbridge - riverdale
31390,521,WEST AVENUE,521 WEST AVENUE,11224,Brooklyn,Indoor Air Quality,Dust from Construction,2011-06-08,40.582533000000005,-73.97313199999999,West Brighton,coney island - sheepshead bay
31404,27,WEST 96 STREET,27 WEST 96 STREET,10025,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-27,40.792165999999995,-73.965857,Upper West Side,upper west side
31405,27,WEST 96 STREET,27 WEST 96 STREET,10025,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-27,40.792165999999995,-73.965857,Upper West Side,upper west side
31406,106,CONVENT AVENUE,106 CONVENT AVENUE,10027,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-27,40.816886,-73.952528,Manhattanville,central harlem - morningside heights
31408,415,RED HOOK LANE,415 RED HOOK LANE,11201,Brooklyn,Indoor Air Quality,Dust from Construction,2018-08-27,40.691435,-73.98861600000001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
31420,3111,HEATH AVENUE,3111 HEATH AVENUE,10463,Bronx,Indoor Air Quality,Dust from Construction,2018-08-27,40.878554,-73.900719,Van Cortlandt Village,kingsbridge - riverdale
31423,19,WEST 55 STREET,19 WEST 55 STREET,10019,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-27,40.762053,-73.97580699999999,Midtown-Midtown South,chelsea - clinton
31424,94-01,101 AVENUE,94-01 101 AVENUE,11416,Queens,Indoor Air Quality,Dust from Construction,2018-08-27,40.684076,-73.846712,Woodhaven,southwest queens
31433,475,WEST 186 STREET,475 WEST 186 STREET,10033,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-28,40.851034000000006,-73.928275,Washington Heights North,washington heights
31438,103,OAK STREET,103 OAK STREET,11222,Brooklyn,Indoor Air Quality,Dust from Construction,2012-04-07,40.727826,-73.956593,Greenpoint,greenpoint
31451,1629,WEST 7 STREET,1629 WEST 7 STREET,11223,Brooklyn,Indoor Air Quality,Dust from Construction,2018-08-28,40.607219,-73.98054499999999,Bensonhurst East,coney island - sheepshead bay
31464,40,WYCKOFF STREET,40 WYCKOFF STREET,11201,Brooklyn,Indoor Air Quality,Dust from Construction,2018-08-29,40.686566,-73.992176,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
31474,32,ARDEN STREET,32 ARDEN STREET,10040,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-29,40.861896,-73.92711700000001,Washington Heights North,washington heights
31478,1047,EAST 213 STREET,1047 EAST 213 STREET,10469,Bronx,Indoor Air Quality,Dust from Construction,2018-08-29,40.876579,-73.855662,Williamsbridge-Olinville,northeast bronx
31493,1425,AMSTERDAM AVENUE,1425 AMSTERDAM AVENUE,10027,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-30,40.815901000000004,-73.954415,Manhattanville,central harlem - morningside heights
31494,1514,METROPOLITAN AVENUE,1514 METROPOLITAN AVENUE,10462,Bronx,Indoor Air Quality,Dust from Construction,2018-08-30,40.839389000000004,-73.858566,Parkchester,pelham - throgs neck
31523,647,GRAND STREET,647 GRAND STREET,11211,Brooklyn,Indoor Air Quality,Dust from Construction,2018-09-01,40.711413,-73.946395,East Williamsburg,greenpoint
31525,647,GRAND STREET,647 GRAND STREET,11211,Brooklyn,Indoor Air Quality,Dust from Construction,2018-09-01,40.711413,-73.946395,East Williamsburg,greenpoint
31530,768,EAST 226 STREET,768 EAST 226 STREET,10466,Bronx,Indoor Air Quality,Dust from Construction,2018-09-02,40.887885,-73.858137,Williamsbridge-Olinville,northeast bronx
31531,401,EAST 74 STREET,401 EAST 74 STREET,10021,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-02,40.768985,-73.954696,Lenox Hill-Roosevelt Island,upper east side
31551,259,WARREN STREET,259 WARREN STREET,11201,Brooklyn,Indoor Air Quality,Dust from Construction,2018-09-03,40.686138,-73.993091,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
31554,93,FIRST AVENUE,93 FIRST AVENUE,10003,Manhattan,Indoor Air Quality,Dust from Construction,2012-04-22,40.726184,-73.986326,East Village,union square - lower east side
31557,180,LIVINGSTON STREET,180 LIVINGSTON STREET,11201,Brooklyn,Indoor Air Quality,Dust from Construction,2018-09-04,40.690052,-73.986838,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
31567,1605,Broadway,1605 Broadway,10019,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-04,40.760537,-73.98464399999999,Midtown-Midtown South,chelsea - clinton
31568,417,EAST 57 STREET,417 EAST 57 STREET,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-04,40.758067,-73.962323,Turtle Bay-East Midtown,gramercy park - murray hill
31570,169-12,HILLSIDE AVENUE,169-12 HILLSIDE AVENUE,11432,Queens,Indoor Air Quality,Dust from Construction,2018-09-04,40.710786,-73.792797,Jamaica,jamaica
31572,63,WEST 131 STREET,63 WEST 131 STREET,10037,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-05,40.811001,-73.941348,Central Harlem North-Polo Grounds,central harlem - morningside heights
31597,111,BROADWAY,111 BROADWAY,10007,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-06,40.708486,-74.011113,Battery Park City-Lower Manhattan,lower manhattan
31603,508,WEST 178 STREET,508 WEST 178 STREET,10033,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-06,40.846318,-73.93274,Washington Heights South,washington heights
31617,71-09,163 STREET,71-09 163 STREET,11365,Queens,Indoor Air Quality,Dust from Construction,2018-09-07,40.730042,-73.806217,Pomonok-Flushing Heights-Hillcrest,fresh meadows
31646,79,RIVINGTON STREET,79 RIVINGTON STREET,10002,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-10,40.720354,-73.98931800000001,Chinatown,lower east side
31652,295,LAFAYETTE STREET,295 LAFAYETTE STREET,10012,Manhattan,Indoor Air Quality,Dust from Construction,2011-12-15,40.724537,-73.995761,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
31667,417,EAST 57 STREET,417 EAST 57 STREET,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-11,40.758067,-73.962323,Turtle Bay-East Midtown,gramercy park - murray hill
31675,508,WEST 167 STREET,508 WEST 167 STREET,10032,Manhattan,Indoor Air Quality,Dust from Construction,2011-08-02,40.839481,-73.937814,Washington Heights South,washington heights
31692,1674,BROADWAY,1674 BROADWAY,10019,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-12,40.762861,-73.983109,Midtown-Midtown South,chelsea - clinton
31703,116,MACDOUGAL STREET,116 MACDOUGAL STREET,10012,Manhattan,Indoor Air Quality,Dust from Construction,2012-04-08,40.729703,-74.000725,West Village,greenwich village - soho
31738,59,EAST THIRD STREET,59 EAST THIRD STREET,10003,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-14,40.725188,-73.988917,East Village,union square - lower east side
31743,243,EAST 83 STREET,243 EAST 83 STREET,10028,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-14,40.776451,-73.95439499999999,Yorkville,upper east side
31748,401,EAST 86 STREET,401 EAST 86 STREET,10028,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-14,40.776858000000004,-73.94930699999999,Yorkville,upper east side
31795,890,ROCKAWAY AVENUE,890 ROCKAWAY AVENUE,11212,Brooklyn,Indoor Air Quality,Dust from Construction,2013-03-14,40.65769,-73.90768299999999,Brownsville,bedford stuyvesant - crown heights
31801,23-31,29 STREET,23-31 29 STREET,11105,Queens,Indoor Air Quality,Dust from Construction,2018-09-17,40.774415999999995,-73.914627,Steinway,long island city - astoria
31802,2559,GRAND CONCOURSE,2559 GRAND CONCOURSE,10468,Bronx,Indoor Air Quality,Dust from Construction,2018-09-17,40.863687,-73.896211,Bedford Park-Fordham North,fordham - bronx pk
31807,221,EAST 60 STREET,221 EAST 60 STREET,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-17,40.76191,-73.96546500000001,Lenox Hill-Roosevelt Island,gramercy park - murray hill
31808,638,EAST 221 STREET,638 EAST 221 STREET,10467,Bronx,Indoor Air Quality,Dust from Construction,2018-09-17,40.885506,-73.86369,Williamsbridge-Olinville,fordham - bronx pk
31810,2269,TIEBOUT AVENUE,2269 TIEBOUT AVENUE,10457,Bronx,Indoor Air Quality,Dust from Construction,2011-02-23,40.855934999999995,-73.897687,Fordham South,crotona -tremont
31824,555,MAIN ST NORTH,555 MAIN ST NORTH,10044,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-18,40.762045,-73.949658,Lenox Hill-Roosevelt Island,upper east side
31837,666,WEST END AVENUE,666 WEST END AVENUE,10025,Manhattan,Indoor Air Quality,Dust from Construction,2011-02-11,40.793033,-73.974817,Upper West Side,upper west side
31839,86,THOMPSON STREET,86 THOMPSON STREET,10012,Manhattan,Indoor Air Quality,Dust from Construction,2011-12-15,40.725111,-74.00241700000001,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
