,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
24420,191,WILLOUGHBY STREET,191 WILLOUGHBY STREET,11201,Brooklyn,Mold,Public Complaint - Comm Location,2017-09-21,40.691989,-73.98056,Fort Greene,downtown - heights - slope
24464,1504,SHEEPSHEAD BAY ROAD,1504 SHEEPSHEAD BAY ROAD,11235,Brooklyn,Mold,Public Complaint - Comm Location,2017-09-25,40.587272999999996,-73.953743,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
24494,511,EAST 183 STREET,511 EAST 183 STREET,10458,Bronx,Mold,Public Complaint - Comm Location,2017-09-26,40.854836999999996,-73.892216,Claremont-Bathgate,fordham - bronx pk
24520,1300,SEDGWICK AVENUE,1300 SEDGWICK AVENUE,10452,Bronx,Mold,Public Complaint - Comm Location,2017-09-27,40.840513,-73.92841999999999,Highbridge,high bridge - morrisania
24522,115-35,122 STREET,115-35 122 STREET,11420,Queens,Mold,Public Complaint - Comm Location,2017-09-27,40.676783,-73.816488,South Ozone Park,southwest queens
24543,19,WEST 21 STREET,19 WEST 21 STREET,10010,Manhattan,Mold,Public Complaint - Comm Location,2010-09-23,40.740649,-73.99140799999999,Hudson Yards-Chelsea-Flatiron-Union Square,gramercy park - murray hill
24550,178-18,LIBERTY AVENUE,178-18 LIBERTY AVENUE,11433,Queens,Mold,Public Complaint - Comm Location,2012-06-25,40.70544,-73.78129399999999,South Jamaica,jamaica
24628,272,ELDERT STREET,272 ELDERT STREET,11207,Brooklyn,Mold,Public Complaint - Comm Location,2012-01-26,40.691931,-73.907942,Bushwick North,east new york
24638,9,CROSBY STREET,9 CROSBY STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2017-10-02,40.719904,-74.00030699999999,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
24647,245-24,HORACE HARDING EXPRESSWAY,245-24 HORACE HARDING EXPRESSWAY,11362,Queens,Mold,Public Complaint - Comm Location,2010-10-12,40.759689,-73.733699,Douglas Manor-Douglaston-Little Neck,bayside - littleneck
24662,654,MANOR ROAD,654 MANOR ROAD,10314,Staten Island,Mold,Public Complaint - Comm Location,2017-10-03,40.611251,-74.121844,Westerleigh,willowbrook
24681,56,LEONARD STREET,56 LEONARD STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2017-10-04,40.717898,-74.006273,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
24689,1744,PITKIN AVENUE,1744 PITKIN AVENUE,11212,Brooklyn,Mold,Public Complaint - Comm Location,2017-10-04,40.669982,-73.908686,Brownsville,bedford stuyvesant - crown heights
24702,1627,UNION STREET,1627 UNION STREET,11213,Brooklyn,Mold,Public Complaint - Comm Location,2017-10-04,40.668107,-73.93621800000001,Crown Heights North,bedford stuyvesant - crown heights
24719,888,EAST 59 STREET,888 EAST 59 STREET,11234,Brooklyn,Mold,Public Complaint - Comm Location,2011-09-24,40.631842999999996,-73.919593,Flatlands,canarsie - flatlands
24735,417,5 AVENUE,417 5 AVENUE,10016,Manhattan,Mold,Public Complaint - Comm Location,2017-10-05,40.750690999999996,-73.982907,Murray Hill-Kips Bay,gramercy park - murray hill
24753,45,RIVINGTON STREET,45 RIVINGTON STREET,10002,Manhattan,Mold,Public Complaint - Comm Location,2017-10-06,40.720876000000004,-73.991024,Chinatown,lower east side
24770,38-20,REVIEW AVENUE,38-20 REVIEW AVENUE,11101,Queens,Mold,Public Complaint - Comm Location,2017-10-06,40.731299,-73.934721,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
24772,120,EAST BROADWAY,120 EAST BROADWAY,10002,Manhattan,Mold,Public Complaint - Comm Location,2017-10-06,40.713882,-73.992284,Lower East Side,lower east side
24785,18,ST NICHOLAS PLACE,18 ST NICHOLAS PLACE,10031,Manhattan,Mold,Public Complaint - Comm Location,2013-05-14,40.82764,-73.94211700000001,Hamilton Heights,washington heights
24793,2214,STILLWELL AVENUE,2214 STILLWELL AVENUE,11223,Brooklyn,Mold,Public Complaint - Comm Location,2017-10-08,40.593196,-73.98458199999999,Gravesend,coney island - sheepshead bay
24797,996,FLUSHING AVENUE,996 FLUSHING AVENUE,11206,Brooklyn,Mold,Public Complaint - Comm Location,2017-10-08,40.703684,-73.93135799999999,Bushwick South,williamsburg - bushwick
24801,179,COLUMBUS AVENUE,179 COLUMBUS AVENUE,10023,Manhattan,Mold,Public Complaint - Comm Location,2012-05-22,40.774753999999994,-73.980716,Lincoln Square,upper west side
24823,52,East 130th Street,52 East 130th Street,10037,Manhattan,Mold,Workplace - 10 or Less Staff,2011-10-11,40.808754,-73.938001,Central Harlem North-Polo Grounds,central harlem - morningside heights
24858,170-20,130 AVENUE,170-20 130 AVENUE,11434,Queens,Mold,Public Complaint - Comm Location,2017-10-10,40.676488,-73.771381,Springfield Gardens North,jamaica
24863,2115,AVENUE X,2115 AVENUE X,11235,Brooklyn,Mold,Public Complaint - Comm Location,2017-10-11,40.5929,-73.948885,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
24892,174W,WEST 137 STREET,174W WEST 137 STREET,10030,Manhattan,Mold,Public Complaint - Comm Location,2012-03-22,40.816192,-73.941806,Central Harlem North-Polo Grounds,central harlem - morningside heights
24893,288,BAY 14 STREET,288 BAY 14 STREET,11214,Brooklyn,Mold,Public Complaint - Comm Location,2012-05-06,40.603352,-74.011668,Bath Beach,bensonhurst - bay ridge
24905,140-08,LINDEN BOULEVARD,140-08 LINDEN BOULEVARD,11436,Queens,Mold,Public Complaint - Comm Location,2017-10-12,40.683637,-73.803258,Baisley Park,jamaica
24950,1784,RICHMOND TERRACE,1784 RICHMOND TERRACE,10310,Staten Island,Mold,Public Complaint - Comm Location,2017-10-16,40.637392,-74.124864,West New Brighton-New Brighton-St. George,port richmond
24964,99-02,ROCKAWAY BEACH BOULEVARD,99-02 ROCKAWAY BEACH BOULEVARD,11694,Queens,Mold,Public Complaint - Comm Location,2012-12-05,40.584169,-73.820472,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
25007,160,BEACH 29 STREET,160 BEACH 29 STREET,11691,Queens,Mold,Public Complaint - Comm Location,2017-10-18,40.593834,-73.76174,Far Rockaway-Bayswater,rockaway
25067,232,WEST 14 STREET,232 WEST 14 STREET,10011,Manhattan,Mold,Workplace - 10 or Less Staff,2011-07-14,40.739000000000004,-74.000761,West Village,chelsea - clinton
25073,592,WALES AVENUE,592 WALES AVENUE,10455,Bronx,Mold,Public Complaint - Comm Location,2017-10-22,40.813956,-73.90684499999999,Melrose South-Mott Haven North,hunts point - mott haven
25119,125,WEST 85 STREET,125 WEST 85 STREET,10024,Manhattan,Mold,Public Complaint - Comm Location,2013-07-31,40.786198,-73.97358100000001,Upper West Side,upper west side
25120,191,WILLOUGHBY STREET,191 WILLOUGHBY STREET,11201,Brooklyn,Mold,Public Complaint - Comm Location,2017-10-24,40.691989,-73.98056,Fort Greene,downtown - heights - slope
25121,246,SEIGEL STREET,246 SEIGEL STREET,11206,Brooklyn,Mold,Public Complaint - Comm Location,2017-10-24,40.705216,-73.935753,Bushwick South,williamsburg - bushwick
25122,240,WEST 106 STREET,240 WEST 106 STREET,10025,Manhattan,Mold,Public Complaint - Comm Location,2017-10-24,40.800955,-73.96695799999999,Upper West Side,upper west side
25208,18,NELSON AVENUE,18 NELSON AVENUE,10308,Staten Island,Mold,Public Complaint - Comm Location,2017-10-29,40.549510999999995,-74.150738,Great Kills,south beach - tottenville
25253,168-35,ROCKAWAY BOULEVARD,168-35 ROCKAWAY BOULEVARD,11434,Queens,Mold,Public Complaint - Comm Location,2013-03-03,40.658943,-73.77254,Springfield Gardens South-Brookville,jamaica
25278,100,WEST MOSHOLU PARKWAY SOUTH,100 WEST MOSHOLU PARKWAY SOUTH,10468,Bronx,Mold,Public Complaint - Comm Location,2017-10-31,40.882178,-73.88691,Van Cortlandt Village,fordham - bronx pk
25279,2078,78 STREET,2078 78 STREET,11214,Brooklyn,Mold,Public Complaint - Comm Location,2017-10-31,40.608178,-73.992008,Bensonhurst West,bensonhurst - bay ridge
25287,609,COLUMBUS AVENUE,609 COLUMBUS AVENUE,10024,Manhattan,Mold,Public Complaint - Comm Location,2013-08-15,40.788758,-73.97050300000001,Upper West Side,upper west side
25297,1293,CLOVE ROAD,1293 CLOVE ROAD,10301,Staten Island,Mold,Public Complaint - Comm Location,2017-11-01,40.615634,-74.102899,Grymes Hill-Clifton-Fox Hills,stapleton - st. george
25304,158-13,72 AVENUE,158-13 72 AVENUE,11365,Queens,Mold,Public Complaint - Comm Location,2017-11-01,40.727863,-73.810824,Pomonok-Flushing Heights-Hillcrest,fresh meadows
25314,170-22,130 AVENUE,170-22 130 AVENUE,11434,Queens,Mold,Public Complaint - Comm Location,2017-11-01,40.676483000000005,-73.77133,Springfield Gardens North,jamaica
25344,300,GENESEE AVENUE,300 GENESEE AVENUE,10312,Staten Island,Mold,Public Complaint - Comm Location,2017-11-03,40.552842999999996,-74.166859,Great Kills,south beach - tottenville
25368,300,GENESEE AVENUE,300 GENESEE AVENUE,10312,Staten Island,Mold,Public Complaint - Comm Location,2017-11-04,40.552842999999996,-74.166859,Great Kills,south beach - tottenville
25374,7516,AMBOY ROAD,7516 AMBOY ROAD,10307,Staten Island,Mold,Public Complaint - Comm Location,2011-12-01,40.509177,-74.246427,Charleston-Richmond Valley-Tottenville,south beach - tottenville
25378,300,GENESEE AVENUE,300 GENESEE AVENUE,10312,Staten Island,Mold,Public Complaint - Comm Location,2017-11-04,40.552842999999996,-74.166859,Great Kills,south beach - tottenville
25388,1140,MYRTLE AVENUE,1140 MYRTLE AVENUE,11221,Brooklyn,Mold,Public Complaint - Comm Location,2017-11-05,40.697033000000005,-73.93472299999999,Bushwick South,williamsburg - bushwick
25399,300,GENESEE AVENUE,300 GENESEE AVENUE,10312,Staten Island,Mold,Public Complaint - Comm Location,2017-11-06,40.552842999999996,-74.166859,Great Kills,south beach - tottenville
25400,300,GENESEE AVENUE,300 GENESEE AVENUE,10312,Staten Island,Mold,Public Complaint - Comm Location,2017-11-06,40.552842999999996,-74.166859,Great Kills,south beach - tottenville
25411,742,NOSTRAND AVENUE,742 NOSTRAND AVENUE,11216,Brooklyn,Mold,Public Complaint - Comm Location,2017-11-06,40.673186,-73.950197,Crown Heights North,bedford stuyvesant - crown heights
25434,158-13,72 AVENUE,158-13 72 AVENUE,11365,Queens,Mold,Public Complaint - Comm Location,2017-11-08,40.727863,-73.810824,Pomonok-Flushing Heights-Hillcrest,fresh meadows
25447,44,LEE AVENUE,44 LEE AVENUE,11211,Brooklyn,Mold,Public Complaint - Comm Location,2011-03-17,40.706286,-73.960599,Williamsburg,greenpoint
25476,604,PACIFIC STREET,604 PACIFIC STREET,11217,Brooklyn,Mold,Public Complaint - Comm Location,2017-11-09,40.68312,-73.977083,Park Slope-Gowanus,downtown - heights - slope
25478,1230,COLLEGE AVENUE,1230 COLLEGE AVENUE,10456,Bronx,Mold,Public Complaint - Comm Location,2017-11-09,40.833778,-73.912772,East Concourse-Concourse Village,high bridge - morrisania
25588,115-35,122 STREET,115-35 122 STREET,11420,Queens,Mold,Public Complaint - Comm Location,2017-11-15,40.676783,-73.816488,South Ozone Park,southwest queens
25591,615,EAST 104 STREET,615 EAST 104 STREET,11236,Brooklyn,Mold,Public Complaint - Comm Location,2017-11-15,40.649758,-73.898418,Canarsie,canarsie - flatlands
25605,715,CRANFORD AVENUE,715 CRANFORD AVENUE,10470,Bronx,Mold,Public Complaint - Comm Location,2017-11-15,40.903365,-73.84943299999999,Woodlawn-Wakefield,northeast bronx
25652,1504,SHEEPSHEAD BAY ROAD,1504 SHEEPSHEAD BAY ROAD,11235,Brooklyn,Mold,Public Complaint - Comm Location,2017-11-17,40.587272999999996,-73.953743,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
25673,401,7 AVENUE,401 7 AVENUE,10001,Manhattan,Mold,Public Complaint - Comm Location,2017-11-19,40.749794,-73.991486,Midtown-Midtown South,chelsea - clinton
25678,1235,HERKIMER STREET,1235 HERKIMER STREET,11233,Brooklyn,Mold,Public Complaint - Comm Location,2017-11-20,40.677618,-73.912468,Ocean Hill,bedford stuyvesant - crown heights
25687,1117,57 STREET,1117 57 STREET,11219,Brooklyn,Mold,Workplace - 10 or Less Staff,2011-04-16,40.632865,-74.000591,Borough Park,borough park
25705,1359,OGDEN AVENUE,1359 OGDEN AVENUE,10452,Bronx,Mold,Public Complaint - Comm Location,2012-06-09,40.841453,-73.92489499999999,Highbridge,high bridge - morrisania
25716,125,BROAD STREET,125 BROAD STREET,10004,Manhattan,Mold,Public Complaint - Comm Location,2017-11-21,40.702112,-74.01124899999999,Battery Park City-Lower Manhattan,lower manhattan
25721,5955,SHORE PARKWAY,5955 SHORE PARKWAY,11236,Brooklyn,Mold,Public Complaint - Comm Location,2017-11-21,40.631986,-73.884617,Canarsie,canarsie - flatlands
25747,938,BUSHWICK AVENUE,938 BUSHWICK AVENUE,11221,Brooklyn,Mold,Public Complaint - Comm Location,2017-11-22,40.692692,-73.923815,Bushwick South,williamsburg - bushwick
25758,1235,HERKIMER STREET,1235 HERKIMER STREET,11233,Brooklyn,Mold,Public Complaint - Comm Location,2017-11-22,40.677618,-73.912468,Ocean Hill,bedford stuyvesant - crown heights
25763,125,BROAD STREET,125 BROAD STREET,10004,Manhattan,Mold,Public Complaint - Comm Location,2017-11-23,40.702112,-74.01124899999999,Battery Park City-Lower Manhattan,lower manhattan
25823,41-47,DENMAN STREET,41-47 DENMAN STREET,11373,Queens,Mold,Public Complaint - Comm Location,2012-06-09,40.74608,-73.87354599999999,Elmhurst,west queens
25825,27,VESTRY STREET,27 VESTRY STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2012-08-18,40.722643,-74.008348,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
25826,2106,REGENT PLACE,2106 REGENT PLACE,11226,Brooklyn,Mold,Public Complaint - Comm Location,2012-11-02,40.646233,-73.95888000000001,Flatbush,east flatbush - flatbush
25890,177,ARDSLEY LOOP,177 ARDSLEY LOOP,11239,Brooklyn,Mold,Public Complaint - Comm Location,2017-11-29,40.652384999999995,-73.883728,Starrett City,canarsie - flatlands
25900,102-19,ROOSEVELT AVENUE,102-19 ROOSEVELT AVENUE,11368,Queens,Mold,Public Complaint - Comm Location,2012-01-27,40.749769,-73.86378,North Corona,west queens
25901,379,MYRTLE AVENUE,379 MYRTLE AVENUE,11205,Brooklyn,Mold,Public Complaint - Comm Location,2012-08-18,40.693186,-73.971011,Fort Greene,downtown - heights - slope
25904,100,WEST MOSHOLU PARKWAY SOUTH,100 WEST MOSHOLU PARKWAY SOUTH,10468,Bronx,Mold,Public Complaint - Comm Location,2017-11-30,40.882178,-73.88691,Van Cortlandt Village,fordham - bronx pk
25953,274,SAND LANE,274 SAND LANE,10305,Staten Island,Mold,Public Complaint - Comm Location,2012-11-15,40.592677,-74.068272,Old Town-Dongan Hills-South Beach,stapleton - st. george
25956,681,MYRTLE AVENUE,681 MYRTLE AVENUE,11205,Brooklyn,Mold,Public Complaint - Comm Location,2013-05-15,40.694603,-73.956001,Bedford,downtown - heights - slope
25959,1170,BROADWAY,1170 BROADWAY,10001,Manhattan,Mold,Public Complaint - Comm Location,2017-12-03,40.744996,-73.988773,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
25975,80,WEST KINGSBRIDGE ROAD,80 WEST KINGSBRIDGE ROAD,10468,Bronx,Mold,Public Complaint - Comm Location,2017-12-04,40.868123,-73.900442,Kingsbridge Heights,fordham - bronx pk
25978,526,WEST 26 STREET,526 WEST 26 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2017-12-04,40.750094,-74.003999,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
25979,526,WEST 26 STREET,526 WEST 26 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2017-12-04,40.750094,-74.003999,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
25983,1235,HERKIMER STREET,1235 HERKIMER STREET,11233,Brooklyn,Mold,Public Complaint - Comm Location,2017-12-04,40.677618,-73.912468,Ocean Hill,bedford stuyvesant - crown heights
25987,96-12,LIBERTY AVENUE,96-12 LIBERTY AVENUE,11417,Queens,Mold,Public Complaint - Comm Location,2017-12-04,40.680763,-73.842101,Ozone Park,southwest queens
25992,225,WEST 10 STREET,225 WEST 10 STREET,10014,Manhattan,Mold,Public Complaint - Comm Location,2011-09-09,40.733933,-74.00510899999999,West Village,greenwich village - soho
26018,143,FULTON STREET,143 FULTON STREET,10038,Manhattan,Mold,Public Complaint - Comm Location,2011-10-26,40.710446000000005,-74.008166,Battery Park City-Lower Manhattan,lower manhattan
26032,315,WEST 23 STREET,315 WEST 23 STREET,10011,Manhattan,Mold,Public Complaint - Comm Location,2011-05-18,40.745601,-73.99919200000001,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
26039,2473,ATLANTIC AVENUE,2473 ATLANTIC AVENUE,11207,Brooklyn,Mold,Public Complaint - Comm Location,2017-12-06,40.67586,-73.903151,Ocean Hill,east new york
26044,255,EAST 74 STREET,255 EAST 74 STREET,10021,Manhattan,Mold,Public Complaint - Comm Location,2017-12-06,40.770568,-73.958439,Lenox Hill-Roosevelt Island,upper east side
26109,99-01,QUEENS BOULEVARD,99-01 QUEENS BOULEVARD,11374,Queens,Mold,Public Complaint - Comm Location,2017-12-10,40.727157,-73.854251,Forest Hills,ridgewood -forest hills
26111,1657,BROADWAY,1657 BROADWAY,11207,Brooklyn,Mold,Public Complaint - Comm Location,2017-12-10,40.684618,-73.91345799999999,Bushwick South,east new york
26136,199-11,HOLLIS AVENUE,199-11 HOLLIS AVENUE,11412,Queens,Mold,Public Complaint - Comm Location,2017-12-11,40.706207,-73.758298,Hollis,jamaica
26150,113-41,199 STREET,113-41 199 STREET,11412,Queens,Mold,Public Complaint - Comm Location,2011-05-18,40.700537,-73.755913,St. Albans,jamaica
26172,645,WEST 44 STREET,645 WEST 44 STREET,10036,Manhattan,Mold,Public Complaint - Comm Location,2012-02-22,40.762574,-73.998386,Clinton,chelsea - clinton
26201,518,THOMAS BOYLAND STREET,518 THOMAS BOYLAND STREET,11212,Brooklyn,Mold,Public Complaint - Comm Location,2017-12-14,40.668053,-73.913256,Brownsville,bedford stuyvesant - crown heights
26205,1429,2nd Ave,1429 2nd Ave,10021,Manhattan,Mold,Public Complaint - Comm Location,2017-12-14,40.770416,-73.9572,Lenox Hill-Roosevelt Island,upper east side
26217,89-25,PARSONS BOULEVARD,89-25 PARSONS BOULEVARD,11432,Queens,Mold,Public Complaint - Comm Location,2013-08-27,40.705471,-73.80147,Jamaica,jamaica
26259,1512,SOUTHERN BOULEVARD,1512 SOUTHERN BOULEVARD,10460,Bronx,Mold,Public Complaint - Comm Location,2017-12-16,40.833687,-73.889938,Crotona Park East,crotona -tremont
26261,1712,2 AVENUE,1712 2 AVENUE,10128,Manhattan,Mold,Public Complaint - Comm Location,2017-12-17,40.77965,-73.95044200000001,Yorkville,upper east side
26282,1727,PITKIN AVENUE,1727 PITKIN AVENUE,11212,Brooklyn,Mold,Public Complaint - Comm Location,2017-12-18,40.669895000000004,-73.909375,Brownsville,bedford stuyvesant - crown heights
26288,2976,3 AVENUE,2976 3 AVENUE,10455,Bronx,Mold,Public Complaint - Comm Location,2017-12-19,40.818601,-73.91436800000001,Melrose South-Mott Haven North,hunts point - mott haven
26437,2929,ATLANTIC AVENUE,2929 ATLANTIC AVENUE,11207,Brooklyn,Mold,Public Complaint - Comm Location,2017-12-28,40.677527000000005,-73.886248,East New York,east new york
26439,2929,ATLANTIC AVENUE,2929 ATLANTIC AVENUE,11207,Brooklyn,Mold,Public Complaint - Comm Location,2017-12-28,40.677527000000005,-73.886248,East New York,east new york
26446,26,BOND STREET,26 BOND STREET,10012,Manhattan,Mold,Public Complaint - Comm Location,2012-07-12,40.726379,-73.993571,West Village,greenwich village - soho
26457,8302,5 AVENUE,8302 5 AVENUE,11209,Brooklyn,Mold,Public Complaint - Comm Location,2017-12-29,40.623472,-74.02510500000001,Bay Ridge,bensonhurst - bay ridge
26465,635,WEST 42 STREET,635 WEST 42 STREET,10036,Manhattan,Mold,Public Complaint - Comm Location,2011-07-31,40.761463,-73.99981600000001,Clinton,chelsea - clinton
26497,215,EAST 161 STREET,215 EAST 161 STREET,10451,Bronx,Mold,Public Complaint - Comm Location,2018-01-02,40.826236,-73.920529,East Concourse-Concourse Village,high bridge - morrisania
26502,450,CLARKSON AVENUE,450 CLARKSON AVENUE,11203,Brooklyn,Mold,Public Complaint - Comm Location,2018-01-02,40.655743,-73.944598,East Flatbush-Farragut,east flatbush - flatbush
26505,1,BAY CLUB DRIVE,1 BAY CLUB DRIVE,11360,Queens,Mold,Public Complaint - Comm Location,2018-01-02,40.779012,-73.782085,Ft. Totten-Bay Terrace-Clearview,flushing - clearview
26506,1200,LEXINGTON AVENUE,1200 LEXINGTON AVENUE,10028,Manhattan,Mold,Public Complaint - Comm Location,2018-01-02,40.776621999999996,-73.957695,Upper East Side-Carnegie Hill,upper east side
26526,42,EAST 12 STREET,42 EAST 12 STREET,10003,Manhattan,Mold,Public Complaint - Comm Location,2018-01-03,40.733628,-73.99212,West Village,union square - lower east side
26566,5423,FLATLANDS AVENUE,5423 FLATLANDS AVENUE,11234,Brooklyn,Mold,Public Complaint - Comm Location,2012-10-11,40.62875,-73.923744,Flatlands,canarsie - flatlands
26588,215,BEACH 77 STREET,215 BEACH 77 STREET,11692,Queens,Mold,Public Complaint - Comm Location,2013-05-15,40.588749,-73.80439100000001,Hammels-Arverne-Edgemere,rockaway
26626,609,COLUMBUS AVENUE,609 COLUMBUS AVENUE,10024,Manhattan,Mold,Public Complaint - Comm Location,2013-08-27,40.788758,-73.97050300000001,Upper West Side,upper west side
26629,1985,WEST 6 STREET,1985 WEST 6 STREET,11223,Brooklyn,Mold,Public Complaint - Comm Location,2018-01-07,40.59936,-73.978037,Bensonhurst East,coney island - sheepshead bay
26740,125,BARCLAY STREET,125 BARCLAY STREET,10007,Manhattan,Mold,Public Complaint - Comm Location,2018-01-10,40.714180999999996,-74.012845,SoHo-TriBeCa-Civic Center-Little Italy,lower manhattan
26763,82-23,QUEENS BOULEVARD,82-23 QUEENS BOULEVARD,11373,Queens,Mold,Public Complaint - Comm Location,2018-01-12,40.737348,-73.88035699999999,Elmhurst,west queens
26764,1931,TURNBULL AVENUE,1931 TURNBULL AVENUE,10473,Bronx,Mold,Public Complaint - Comm Location,2018-01-12,40.822884,-73.857698,Soundview-Castle Hill-Clason Point-Harding Park,pelham - throgs neck
26770,125,BARCLAY STREET,125 BARCLAY STREET,10007,Manhattan,Mold,Public Complaint - Comm Location,2018-01-12,40.714180999999996,-74.012845,SoHo-TriBeCa-Civic Center-Little Italy,lower manhattan
26783,192,BEACH 116 STREET,192 BEACH 116 STREET,11694,Queens,Mold,Public Complaint - Comm Location,2018-01-13,40.579448,-73.836977,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
26787,3021,AVENUE V,3021 AVENUE V,11229,Brooklyn,Mold,Public Complaint - Comm Location,2018-01-13,40.598721999999995,-73.937689,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
26808,665,MALCOLM X BOULEVARD,665 MALCOLM X BOULEVARD,10037,Manhattan,Mold,Public Complaint - Comm Location,2018-01-15,40.81925,-73.93711400000001,Central Harlem North-Polo Grounds,central harlem - morningside heights
26834,502,PARK AVENUE,502 PARK AVENUE,10022,Manhattan,Mold,Public Complaint - Comm Location,2018-01-16,40.763011999999996,-73.969739,Upper East Side-Carnegie Hill,gramercy park - murray hill
26846,175,BEACH 101 STREET,175 BEACH 101 STREET,11694,Queens,Mold,Public Complaint - Comm Location,2018-01-16,40.582974,-73.821376,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
26861,35-10,156 STREET,35-10 156 STREET,11354,Queens,Mold,Public Complaint - Comm Location,2010-08-09,40.765476,-73.80895500000001,Murray Hill,flushing - clearview
26895,1601,BRONXDALE AVENUE,1601 BRONXDALE AVENUE,10462,Bronx,Mold,Public Complaint - Comm Location,2018-01-18,40.843548,-73.856945,Van Nest-Morris Park-Westchester Square,pelham - throgs neck
26899,150,EAST 42 STREET,150 EAST 42 STREET,10017,Manhattan,Mold,Public Complaint - Comm Location,2018-01-19,40.751195,-73.975483,Murray Hill-Kips Bay,gramercy park - murray hill
26967,531,EAST 143 STREET,531 EAST 143 STREET,10454,Bronx,Mold,Public Complaint - Comm Location,2018-01-22,40.810728000000005,-73.916292,Mott Haven-Port Morris,hunts point - mott haven
26970,226,WEST 116 STREET,226 WEST 116 STREET,10026,Manhattan,Mold,Public Complaint - Comm Location,2018-01-22,40.803754999999995,-73.953812,Central Harlem South,central harlem - morningside heights
26998,1332,FLATBUSH AVENUE,1332 FLATBUSH AVENUE,11210,Brooklyn,Mold,Public Complaint - Comm Location,2018-01-23,40.637933000000004,-73.953098,Flatbush,east flatbush - flatbush
27018,100,WEST MOSHOLU PARKWAY SOUTH,100 WEST MOSHOLU PARKWAY SOUTH,10468,Bronx,Mold,Public Complaint - Comm Location,2018-01-24,40.882178,-73.88691,Van Cortlandt Village,fordham - bronx pk
27033,76,7 AVENUE,76 7 AVENUE,11217,Brooklyn,Mold,Public Complaint - Comm Location,2012-05-23,40.675197999999995,-73.97497299999999,Park Slope-Gowanus,downtown - heights - slope
27052,1229,FRANKLIN AVENUE,1229 FRANKLIN AVENUE,10456,Bronx,Mold,Public Complaint - Comm Location,2018-01-25,40.830559,-73.90324100000001,Morrisania-Melrose,high bridge - morrisania
27062,19,HAMILTON TERRACE,19 HAMILTON TERRACE,10031,Manhattan,Mold,Public Complaint - Comm Location,2018-01-22,40.822359000000006,-73.946794,Hamilton Heights,washington heights
27104,913,CROSS BAY BOULEVARD,913 CROSS BAY BOULEVARD,11693,Queens,Mold,Public Complaint - Comm Location,2012-12-06,40.606296,-73.819556,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
27128,108,HUDSON STREET,108 HUDSON STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2018-01-29,40.719509,-74.008651,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
27148,2253,3 AVENUE,2253 3 AVENUE,10035,Manhattan,Mold,Public Complaint - Comm Location,2012-09-05,40.802079,-73.936989,East Harlem North,east harlem
27151,22,WEST 34 STREET,22 WEST 34 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-01-29,40.749176,-73.98634,Midtown-Midtown South,chelsea - clinton
27152,108,HUDSON STREET,108 HUDSON STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2018-01-29,40.719509,-74.008651,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
27209,50,WEST 77 STREET,50 WEST 77 STREET,10024,Manhattan,Mold,Public Complaint - Comm Location,2018-02-01,40.780443,-73.975934,Upper West Side,upper west side
27221,538,WEST 29 STREET,538 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-01,40.752067,-74.002931,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27231,108,HUDSON STREET,108 HUDSON STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2018-02-02,40.719509,-74.008651,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
