,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
26422,3,RICHARDSON STREET,3 RICHARDSON STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-05-07,40.718132000000004,-73.951895,North Side-South Side,greenpoint
26423,131-11,KEW GARDEN ROAD,131-11 KEW GARDEN ROAD,11418,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-06-11,40.704906,-73.821691,Kew Gardens,southwest queens
26424,1156,6 AVENUE,1156 6 AVENUE,10036,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-09-05,40.756622,-73.98280799999999,Midtown-Midtown South,chelsea - clinton
26425,120-24,224 STREET,120-24 224 STREET,11411,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-10-11,40.688618,-73.739482,Cambria Heights,southeast queens
26427,1939,PARK PLACE,1939 PARK PLACE,11233,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-27,40.671372,-73.913147,Ocean Hill,bedford stuyvesant - crown heights
26429,2005,AVENUE L,2005 AVENUE L,11210,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-27,40.620977,-73.955308,Midwood,east flatbush - flatbush
26434,345,EAST 94 STREET,345 EAST 94 STREET,10128,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-27,40.782486,-73.946934,Yorkville,upper east side
26435,1539,PARK PLACE,1539 PARK PLACE,11213,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-27,40.672133,-73.926405,Crown Heights North,bedford stuyvesant - crown heights
26440,301,HUMBOLDT STREET,301 HUMBOLDT STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-28,40.712253999999994,-73.94231500000001,East Williamsburg,greenpoint
26442,329,EAST 197 STREET,329 EAST 197 STREET,10458,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-02-22,40.866611,-73.888694,Bedford Park-Fordham North,fordham - bronx pk
26443,263,WEST 25 STREET,263 WEST 25 STREET,10001,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-04-01,40.7461,-73.996391,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
26445,275,YORK AVENUE,275 YORK AVENUE,10301,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-05-23,40.639748,-74.08805500000001,West New Brighton-New Brighton-St. George,stapleton - st. george
26447,355,LEFFERTS AVENUE,355 LEFFERTS AVENUE,11225,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-03-26,40.662453,-73.94936899999999,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
26449,78,CHARLES STREET,78 CHARLES STREET,10014,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-28,40.734781,-74.003879,West Village,greenwich village - soho
26451,53-24,35 STREET,53-24 35 STREET,11101,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-28,40.735354,-73.937489,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
26453,333,LAFAYETTE AVENUE,333 LAFAYETTE AVENUE,11238,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-28,40.688657,-73.962027,Clinton Hill,bedford stuyvesant - crown heights
26461,98-33,64 AVENUE,98-33 64 AVENUE,11374,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-29,40.730548,-73.857664,Rego Park,ridgewood -forest hills
26464,9,EAST 57 STREET,9 EAST 57 STREET,10022,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2010-10-26,40.762761,-73.973457,Midtown-Midtown South,gramercy park - murray hill
26468,227,SINCLAIR AVENUE,227 SINCLAIR AVENUE,10312,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-29,40.54614,-74.186388,Arden Heights,south beach - tottenville
26470,2985,BOTANICAL SQUARE,2985 BOTANICAL SQUARE,10458,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-29,40.867686,-73.88166700000001,Norwood,fordham - bronx pk
26473,1626,THIRD AVENUE,1626 THIRD AVENUE,10128,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-30,40.782191999999995,-73.951538,Upper East Side-Carnegie Hill,upper east side
26475,29-15,36 AVENUE,29-15 36 AVENUE,11106,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-30,40.757245000000005,-73.93114399999999,Astoria,long island city - astoria
26477,528,5 STREET,528 5 STREET,11215,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-30,40.66857,-73.978054,Park Slope-Gowanus,downtown - heights - slope
26478,1112,PARK AVENUE,1112 PARK AVENUE,10128,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-30,40.782841,-73.955838,Upper East Side-Carnegie Hill,upper east side
26479,394,MONTGOMERY STREET,394 MONTGOMERY STREET,11225,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-30,40.66543,-73.95165899999999,Crown Heights South,east flatbush - flatbush
26482,30,DANIEL LOW TERRACE,30 DANIEL LOW TERRACE,10301,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-31,40.643903,-74.08187,West New Brighton-New Brighton-St. George,stapleton - st. george
26486,160,WEST 116 STREET,160 WEST 116 STREET,10026,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-31,40.802725,-73.951371,Central Harlem South,central harlem - morningside heights
26488,301,HUMBOLDT STREET,301 HUMBOLDT STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2017-12-31,40.712253999999994,-73.94231500000001,East Williamsburg,greenpoint
26489,301,HUMBOLDT STREET,301 HUMBOLDT STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-01,40.712253999999994,-73.94231500000001,East Williamsburg,greenpoint
26496,330,EAST 43 STREET,330 EAST 43 STREET,10017,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-02,40.750046000000005,-73.970679,Turtle Bay-East Midtown,gramercy park - murray hill
26498,215,EAST 161 STREET,215 EAST 161 STREET,10451,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-02,40.826236,-73.920529,East Concourse-Concourse Village,high bridge - morrisania
26501,350,SNEDIKER AVENUE,350 SNEDIKER AVENUE,11207,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-02,40.666445,-73.900256,East New York (Pennsylvania Ave),east new york
26507,99,LAFAYETTE AVENUE,99 LAFAYETTE AVENUE,11217,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-02,40.68725,-73.974168,Fort Greene,downtown - heights - slope
26509,301,HUMBOLDT STREET,301 HUMBOLDT STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-02,40.712253999999994,-73.94231500000001,East Williamsburg,greenpoint
26511,147,EAST 30 STREET,147 EAST 30 STREET,10016,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-02,40.743686,-73.981075,Murray Hill-Kips Bay,gramercy park - murray hill
26512,147,EAST 30 STREET,147 EAST 30 STREET,10016,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-02,40.743686,-73.981075,Murray Hill-Kips Bay,gramercy park - murray hill
26519,3125,TIBBET AVENUE,3125 TIBBET AVENUE,10463,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-12-14,40.881195,-73.90804200000001,Spuyten Duyvil-Kingsbridge,kingsbridge - riverdale
26521,126,MACDOUGAL STREET,126 MACDOUGAL STREET,10012,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-03-26,40.730112,-74.00037900000001,West Village,greenwich village - soho
26522,166,ATKINS AVENUE,166 ATKINS AVENUE,11208,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-02,40.675041,-73.879132,East New York,east new york
26523,732,EAST 187 STREET,732 EAST 187 STREET,10458,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-03,40.85375,-73.883112,Belmont,fordham - bronx pk
26525,1372,EAST 9 STREET,1372 EAST 9 STREET,11230,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-03,40.615944,-73.965476,Ocean Parkway South,borough park
26527,342,WEST 20 STREET,342 WEST 20 STREET,10011,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-03,40.743953999999995,-74.001133,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
26528,693,MADISON STREET,693 MADISON STREET,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-03,40.68722,-73.928923,Stuyvesant Heights,williamsburg - bushwick
26530,37-14,PARSONS BOULEVARD,37-14 PARSONS BOULEVARD,11354,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-03,40.763436999999996,-73.822928,Flushing,flushing - clearview
26537,333,EAST 89 STREET,333 EAST 89 STREET,10128,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-06-24,40.779438,-73.949435,Yorkville,upper east side
26540,212-33,JAMAICA AVENUE,212-33 JAMAICA AVENUE,11428,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-02-08,40.715921,-73.74585,Queens Village,southeast queens
26541,910,RIVERSIDE DRIVE,910 RIVERSIDE DRIVE,10032,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-07-12,40.838377,-73.946123,Washington Heights South,washington heights
26544,12,EAST 92 STREET,12 EAST 92 STREET,10128,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-03,40.785106,-73.957086,Upper East Side-Carnegie Hill,upper east side
26546,301,HUMBOLDT STREET,301 HUMBOLDT STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-04,40.712253999999994,-73.94231500000001,East Williamsburg,greenpoint
26547,1867,FLATBUSH AVENUE,1867 FLATBUSH AVENUE,11210,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-04,40.624411,-73.938753,Flatlands,east flatbush - flatbush
26548,32,ARDEN STREET,32 ARDEN STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-04,40.861896,-73.92711700000001,Washington Heights North,washington heights
26558,301,HUMBOLDT STREET,301 HUMBOLDT STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-04,40.712253999999994,-73.94231500000001,East Williamsburg,greenpoint
26559,40-37,23 STREET,40-37 23 STREET,11101,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-04,40.753778000000004,-73.93991899999999,Queensbridge-Ravenswood-Long Island City,long island city - astoria
26564,80,CRANBERRY STREET,80 CRANBERRY STREET,11201,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-07-14,40.699552000000004,-73.99267900000001,Brooklyn Heights-Cobble Hill,downtown - heights - slope
26567,31,BLEECKER STREET,31 BLEECKER STREET,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-01-24,40.693394,-73.922934,Bushwick South,williamsburg - bushwick
26569,31,BUSH AVENUE,31 BUSH AVENUE,10303,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-05-03,40.636161,-74.159181,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
26574,2094,CRESTON AVENUE,2094 CRESTON AVENUE,10453,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-05,40.854161,-73.90352800000001,Mount Hope,crotona -tremont
26575,10101,AVENUE D,10101 AVENUE D,11236,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-05,40.652159000000005,-73.904123,East New York,canarsie - flatlands
26578,1539,PARK PLACE,1539 PARK PLACE,11213,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-05,40.672133,-73.926405,Crown Heights North,bedford stuyvesant - crown heights
26582,83-43,118 STREET,83-43 118 STREET,11415,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-09-26,40.706051,-73.834524,Kew Gardens,southwest queens
26583,125,2 AVENUE,125 2 AVENUE,10003,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-01-13,40.728289000000004,-73.98790600000001,East Village,union square - lower east side
26585,11-70,NAMEOKE STREET,11-70 NAMEOKE STREET,11691,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-08-20,40.605051,-73.749528,Far Rockaway-Bayswater,rockaway
26594,26-01,24 AVENUE,26-01 24 AVENUE,11102,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-05,40.774381,-73.91834200000001,Steinway,long island city - astoria
26597,590,BERGEN STREET,590 BERGEN STREET,11238,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-05,40.679805,-73.970104,Prospect Heights,bedford stuyvesant - crown heights
26599,1276,LEXINGTON AVENUE,1276 LEXINGTON AVENUE,10028,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2010-10-12,40.779339,-73.955714,Upper East Side-Carnegie Hill,upper east side
26600,500,EAST 165 STREET,500 EAST 165 STREET,10456,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-01-26,40.826743,-73.90854300000001,Morrisania-Melrose,high bridge - morrisania
26602,120,96 STREET,120 96 STREET,11209,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-07-14,40.616091,-74.03729799999999,Bay Ridge,bensonhurst - bay ridge
26605,201,WEST 70 STREET,201 WEST 70 STREET,10023,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-05-03,40.777488,-73.983008,Lincoln Square,upper west side
26606,590,BERGEN STREET,590 BERGEN STREET,11238,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-05,40.679805,-73.970104,Prospect Heights,bedford stuyvesant - crown heights
26611,301,HUMBOLDT STREET,301 HUMBOLDT STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-06,40.712253999999994,-73.94231500000001,East Williamsburg,greenpoint
26616,2249,EAST 21 STREET,2249 EAST 21 STREET,11229,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-06,40.597877000000004,-73.950055,Madison,coney island - sheepshead bay
26617,611,WEST 148 STREET,611 WEST 148 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-06,40.828684,-73.949813,Hamilton Heights,washington heights
26631,1228,EAST 86 STREET,1228 EAST 86 STREET,11236,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-07,40.632857,-73.902781,Canarsie,canarsie - flatlands
26632,301,HUMBOLDT STREET,301 HUMBOLDT STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-07,40.712253999999994,-73.94231500000001,East Williamsburg,greenpoint
26633,125,BEACH 17 STREET,125 BEACH 17 STREET,11691,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-07,40.594254,-73.75121,Far Rockaway-Bayswater,rockaway
26635,3642,HOLLAND AVENUE,3642 HOLLAND AVENUE,10467,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-08,40.879748,-73.863452,Williamsbridge-Olinville,fordham - bronx pk
26637,440,SENATOR STREET,440 SENATOR STREET,11220,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-08,40.635602,-74.02181999999999,Bay Ridge,sunset park
26639,44-15,43 AVENUE,44-15 43 AVENUE,11104,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-08,40.745095,-73.919969,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
26644,704,WEST 180 STREET,704 WEST 180 STREET,10033,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-05-04,40.849616999999995,-73.93681,Washington Heights South,washington heights
26648,401,EDGECOMB AVENUE,401 EDGECOMB AVENUE,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-05-08,40.828869,-73.940057,Hamilton Heights,washington heights
26652,96-08,57 AVENUE,96-08 57 AVENUE,11368,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-08,40.736979999999996,-73.864625,Corona,west queens
26655,5422,4 AVENUE,5422 4 AVENUE,11220,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-08,40.644063,-74.015095,Sunset Park West,sunset park
26656,240,EAST 55 STREET,240 EAST 55 STREET,10022,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-08,40.758532,-73.96751,Turtle Bay-East Midtown,gramercy park - murray hill
26660,67-00,192 STREET,67-00 192 STREET,11365,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-08,40.737813,-73.781534,Fresh Meadows-Utopia,fresh meadows
26662,150,CLERMONT AVENUE,150 CLERMONT AVENUE,11205,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-09,40.693611,-73.97095999999999,Fort Greene,downtown - heights - slope
26664,146,WEST 29 STREET,146 WEST 29 STREET,10001,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2010-11-10,40.747225,-73.99143199999999,Midtown-Midtown South,chelsea - clinton
26674,255-32,74 AVENUE,255-32 74 AVENUE,11004,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-03-04,40.74831,-73.71673100000001,Glen Oaks-Floral Park-New Hyde Park,southeast queens
26680,207,EAST 202 STREET,207 EAST 202 STREET,10458,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-09,40.873227,-73.886484,Bedford Park-Fordham North,fordham - bronx pk
26682,201,EAST 69 STREET,201 EAST 69 STREET,10021,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2010-08-09,40.767767,-73.961881,Lenox Hill-Roosevelt Island,upper east side
26685,3045,AVENUE X,3045 AVENUE X,11235,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-07-12,40.59434,-73.935932,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
26686,75,BROAD STREET,75 BROAD STREET,10004,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-08-20,40.704541,-74.01155200000001,Battery Park City-Lower Manhattan,lower manhattan
26691,207,EAST 202 STREET,207 EAST 202 STREET,10458,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-09,40.873227,-73.886484,Bedford Park-Fordham North,fordham - bronx pk
26700,147,EAST 30 STREET,147 EAST 30 STREET,10016,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-09,40.743686,-73.981075,Murray Hill-Kips Bay,gramercy park - murray hill
26705,444,EAST 82 STREET,444 EAST 82 STREET,10028,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2010-11-26,40.773844,-73.950223,Yorkville,upper east side
26707,132-49,88 STREET,132-49 88 STREET,11417,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-01-13,40.675359,-73.848621,Ozone Park,southwest queens
26708,37-51,86 STREET,37-51 86 STREET,11372,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-08-19,40.749068,-73.880387,Jackson Heights,west queens
26710,255,WEST 43 STREET,255 WEST 43 STREET,10036,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-08-28,40.757359,-73.987973,Midtown-Midtown South,chelsea - clinton
26711,125,BEACH 17 STREET,125 BEACH 17 STREET,11691,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-09,40.594254,-73.75121,Far Rockaway-Bayswater,rockaway
26714,6601,BAY PARKWAY,6601 BAY PARKWAY,11204,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-10,40.613502000000004,-73.981789,Bensonhurst East,borough park
26715,93-35,LAMONT AVENUE,93-35 LAMONT AVENUE,11373,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-10,40.74648,-73.872293,Elmhurst,west queens
26718,154,WEST 84 STREET,154 WEST 84 STREET,10024,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-10,40.786042,-73.975224,Upper West Side,upper west side
26721,6601,BAY PARKWAY,6601 BAY PARKWAY,11204,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-10,40.613502000000004,-73.981789,Bensonhurst East,borough park
26722,315,EAST 102 STREET,315 EAST 102 STREET,10029,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-10,40.787834000000004,-73.943766,East Harlem South,east harlem
26723,2144,PROSPECT AVENUE,2144 PROSPECT AVENUE,10457,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-10,40.848312,-73.885637,East Tremont,crotona -tremont
26727,200,CHAMBERS STREET,200 CHAMBERS STREET,10007,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-12-02,40.716863000000004,-74.01220699999999,SoHo-TriBeCa-Civic Center-Little Italy,lower manhattan
26728,249,JEFFERSON STREET,249 JEFFERSON STREET,11237,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-01-13,40.702954999999996,-73.927604,Bushwick North,williamsburg - bushwick
26729,53,MORGAN AVENUE,53 MORGAN AVENUE,11237,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-11-02,40.70576,-73.931738,Bushwick North,williamsburg - bushwick
26733,67-20,CENTRAL AVENUE,67-20 CENTRAL AVENUE,11385,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-10,40.703309000000004,-73.886586,Glendale,ridgewood -forest hills
26736,462,LEXINGTON AVENUE,462 LEXINGTON AVENUE,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-10,40.688619,-73.9427,Bedford,williamsburg - bushwick
26738,170-49,CEDARCROFT ROAD,170-49 CEDARCROFT ROAD,11432,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-10,40.712014,-73.79178,Jamaica Estates-Holliswood,jamaica
26743,50,MURRAY STREET,50 MURRAY STREET,10007,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-11,40.714113,-74.009548,SoHo-TriBeCa-Civic Center-Little Italy,lower manhattan
26744,937,59 STREET,937 59 STREET,11219,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-11,40.634278,-74.00595899999999,Borough Park,borough park
26746,30,DANIEL LOW TERRACE,30 DANIEL LOW TERRACE,10301,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-11,40.643903,-74.08187,West New Brighton-New Brighton-St. George,stapleton - st. george
26750,2105,CRUGER AVENUE,2105 CRUGER AVENUE,10462,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-07-27,40.853364,-73.866738,Pelham Parkway,pelham - throgs neck
26751,600,WEST 144 STREET,600 WEST 144 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-04-08,40.825829999999996,-73.951138,Hamilton Heights,washington heights
26755,3512,HEATHCOTE AVENUE,3512 HEATHCOTE AVENUE,10475,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-11,40.885725,-73.82458000000001,Co-op City,northeast bronx
26756,2,MARINE AVENUE,2 MARINE AVENUE,11209,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-11,40.620484999999995,-74.038042,Bay Ridge,bensonhurst - bay ridge
26759,30,SICKLES STREET,30 SICKLES STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-11,40.861296,-73.927757,Washington Heights North,washington heights
26766,480,GREENE AVENUE,480 GREENE AVENUE,11216,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-12,40.688297,-73.951996,Bedford,bedford stuyvesant - crown heights
26768,512,WEST 156 STREET,512 WEST 156 STREET,10032,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-12,40.832501,-73.943136,Washington Heights South,washington heights
26778,215,EAST 76 STREET,215 EAST 76 STREET,10021,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-05-03,40.772104999999996,-73.958152,Lenox Hill-Roosevelt Island,upper east side
26779,24,WALLOON STREET,24 WALLOON STREET,10303,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-12,40.632513,-74.157403,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
26780,2964,BRIGHTON 12 STREET,2964 BRIGHTON 12 STREET,11235,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-12,40.580543,-73.95620600000001,Brighton Beach,coney island - sheepshead bay
26781,388,BROADWAY,388 BROADWAY,10013,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-12,40.718299,-74.002803,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
26784,50,MURRAY STREET,50 MURRAY STREET,10007,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-13,40.714113,-74.009548,SoHo-TriBeCa-Civic Center-Little Italy,lower manhattan
26785,32,ARDEN STREET,32 ARDEN STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-13,40.861896,-73.92711700000001,Washington Heights North,washington heights
26794,893,LAFAYETTE AVENUE,893 LAFAYETTE AVENUE,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-02-10,40.691515,-73.93719399999999,Stuyvesant Heights,williamsburg - bushwick
26801,50,MURRAY STREET,50 MURRAY STREET,10007,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-14,40.714113,-74.009548,SoHo-TriBeCa-Civic Center-Little Italy,lower manhattan
26802,2701,GRAND CONCOURSE,2701 GRAND CONCOURSE,10468,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-14,40.867269,-73.893479,Van Cortlandt Village,fordham - bronx pk
26804,55-33,MYRTLE AVENUE,55-33 MYRTLE AVENUE,11385,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-14,40.699981,-73.907505,Ridgewood,ridgewood -forest hills
26805,19-06,DITMARS BOULEVARD,19-06 DITMARS BOULEVARD,11105,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-14,40.78111,-73.917774,Steinway,long island city - astoria
26807,30,DANIEL LOW TERRACE,30 DANIEL LOW TERRACE,10301,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-15,40.643903,-74.08187,West New Brighton-New Brighton-St. George,stapleton - st. george
26809,579,FIFTH AVENUE,579 FIFTH AVENUE,11215,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-15,40.664803000000006,-73.989947,Park Slope-Gowanus,downtown - heights - slope
26820,66,AVENUE A,66 AVENUE A,10009,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-03-04,40.724585999999995,-73.98459100000001,East Village,union square - lower east side
26822,1382,SHAKESPEARE AVENUE,1382 SHAKESPEARE AVENUE,10452,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2018-01-16,40.841533,-73.921573,Highbridge,high bridge - morrisania
