,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
40498,130,GRAHAM AVENUE,130 GRAHAM AVENUE,11206,Brooklyn,Asbestos,,2011-09-29,40.705782,-73.942937,Bushwick South,williamsburg - bushwick
40511,446,KINGSTON AVENUE,446 KINGSTON AVENUE,11225,Brooklyn,Asbestos,,2020-01-07,40.663537,-73.942764,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
40514,405,WILLIAMS AVENUE,405 WILLIAMS AVENUE,11207,Brooklyn,Asbestos,,2020-01-07,40.665999,-73.898213,East New York (Pennsylvania Ave),east new york
40535,3240,HENRY HUDSON PARKWAY,3240 HENRY HUDSON PARKWAY,10463,Bronx,Asbestos,,2020-01-08,40.885365,-73.91334499999999,Spuyten Duyvil-Kingsbridge,kingsbridge - riverdale
40540,4401,MATILDA AVENUE,4401 MATILDA AVENUE,10470,Bronx,Asbestos,,2010-12-01,40.899443,-73.856004,Woodlawn-Wakefield,northeast bronx
40543,255,WEST 43 STREET,255 WEST 43 STREET,10036,Manhattan,Asbestos,,2011-12-19,40.757359,-73.987973,Midtown-Midtown South,chelsea - clinton
40551,230,EAST 115 STREET,230 EAST 115 STREET,10029,Manhattan,Asbestos,,2020-01-09,40.796689,-73.939208,East Harlem North,east harlem
40588,2276,12 AVENUE,2276 12 AVENUE,10027,Manhattan,Asbestos,,2010-12-01,40.817797,-73.960851,Manhattanville,central harlem - morningside heights
40623,2052,MAPES AVENUE,2052 MAPES AVENUE,10460,Bronx,Asbestos,,2020-01-14,40.845799,-73.886227,East Tremont,crotona -tremont
40644,310,GREENWICH STREET,310 GREENWICH STREET,10013,Manhattan,Asbestos,,2020-01-15,40.717603999999994,-74.010667,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
