,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
38651,1555,NOSTRAND AVENUE,1555 NOSTRAND AVENUE,11226,Brooklyn,Indoor Sewage,Sewage Leak,2019-09-04,40.648299,-73.94929300000001,Erasmus,east flatbush - flatbush
38664,834,HART STREET,834 HART STREET,11237,Brooklyn,Indoor Sewage,Sewage Leak,2019-09-05,40.702084,-73.922578,Bushwick North,williamsburg - bushwick
38669,379,MC CLEAN AVENUE,379 MC CLEAN AVENUE,10305,Staten Island,Indoor Sewage,Sewage Leak,2019-09-06,40.595812,-74.073273,Grasmere-Arrochar-Ft. Wadsworth,stapleton - st. george
38674,3280,NOSTRAND AVENUE,3280 NOSTRAND AVENUE,11229,Brooklyn,Indoor Sewage,Sewage Leak,2019-09-06,40.60411,-73.942596,Madison,coney island - sheepshead bay
38678,3191,ROCHAMBEAU AVENUE,3191 ROCHAMBEAU AVENUE,10467,Bronx,Indoor Sewage,Sewage Leak,2019-09-06,40.876045,-73.880596,Norwood,fordham - bronx pk
38679,540,WEST 52 STREET,540 WEST 52 STREET,10019,Manhattan,Indoor Sewage,Sewage Leak,2019-09-06,40.766591999999996,-73.992462,Clinton,chelsea - clinton
38680,535,WEST 51 STREET,535 WEST 51 STREET,10019,Manhattan,Indoor Sewage,Sewage Leak,2019-09-06,40.766008,-73.992975,Clinton,chelsea - clinton
38684,383,MCCLEAN AVENUE,383 MCCLEAN AVENUE,10305,Staten Island,Indoor Sewage,Sewage Leak,2019-09-07,40.595773,-74.073385,Grasmere-Arrochar-Ft. Wadsworth,stapleton - st. george
38686,1001,WOODYCREST AVENUE,1001 WOODYCREST AVENUE,10452,Bronx,Indoor Sewage,Sewage Leak,2019-09-07,40.832781,-73.927897,Highbridge,high bridge - morrisania
38687,1136,BOYNTON AVENUE,1136 BOYNTON AVENUE,10472,Bronx,Indoor Sewage,Sewage Leak,2019-09-07,40.827107,-73.877865,Soundview-Bruckner,pelham - throgs neck
38696,5016,THIRD AVENUE,5016 THIRD AVENUE,11220,Brooklyn,Indoor Sewage,Sewage Leak,2019-09-08,40.647535,-74.014746,Sunset Park West,sunset park
38704,269,ALBANY AVENUE,269 ALBANY AVENUE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2019-09-08,40.671427,-73.939214,Crown Heights North,bedford stuyvesant - crown heights
38711,53-02,11 STREET,53-02 11 STREET,11101,Queens,Indoor Sewage,Sewage Leak,2019-09-09,40.740302,-73.952485,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
38735,379,MC CLEAN AVENUE,379 MC CLEAN AVENUE,10305,Staten Island,Indoor Sewage,Sewage Leak,2019-09-10,40.595812,-74.073273,Grasmere-Arrochar-Ft. Wadsworth,stapleton - st. george
38737,1399,PACIFIC STREET,1399 PACIFIC STREET,11216,Brooklyn,Indoor Sewage,Sewage Leak,2019-09-10,40.677433,-73.94558599999999,Crown Heights North,bedford stuyvesant - crown heights
38741,379,MC CLEAN AVENUE,379 MC CLEAN AVENUE,10305,Staten Island,Indoor Sewage,Sewage Leak,2019-09-10,40.595812,-74.073273,Grasmere-Arrochar-Ft. Wadsworth,stapleton - st. george
38764,623,BERGEN STREET,623 BERGEN STREET,11238,Brooklyn,Indoor Sewage,Sewage Leak,2019-09-11,40.679629,-73.969178,Prospect Heights,bedford stuyvesant - crown heights
38805,102-40,DITMARS BOULEVARD,102-40 DITMARS BOULEVARD,11369,Queens,Indoor Sewage,Sewage Leak,2019-09-13,40.768306,-73.867533,East Elmhurst,west queens
38828,445,LELAND AVENUE,445 LELAND AVENUE,10473,Bronx,Indoor Sewage,Sewage Leak,2019-09-15,40.814370000000004,-73.85944599999999,Soundview-Castle Hill-Clason Point-Harding Park,pelham - throgs neck
38878,147,WEST  175 STREET,147 WEST  175 STREET,10453,Bronx,Indoor Sewage,Sewage Leak,2019-09-18,40.848366,-73.920687,University Heights-Morris Heights,crotona -tremont
38977,27,UNION SQUARE WEST,27 UNION SQUARE WEST,10003,Manhattan,Indoor Sewage,Sewage Leak,2019-09-24,40.736364,-73.99088499999999,Hudson Yards-Chelsea-Flatiron-Union Square,union square - lower east side
38986,707,ANNADALE ROAD,707 ANNADALE ROAD,10312,Staten Island,Indoor Sewage,Sewage Leak,2019-09-25,40.545047,-74.17604399999999,Annadale-Huguenot-Prince's Bay-Eltingville,south beach - tottenville
39027,1569,BRUCKNER BOULEVARD,1569 BRUCKNER BOULEVARD,10472,Bronx,Indoor Sewage,Sewage Leak,2019-09-28,40.824151,-73.875786,Soundview-Bruckner,pelham - throgs neck
39033,320,EAST  159 STREET,320 EAST  159 STREET,10451,Bronx,Indoor Sewage,Sewage Leak,2019-09-29,40.823694,-73.916973,Melrose South-Mott Haven North,high bridge - morrisania
39079,20,VAN TUYL STREET,20 VAN TUYL STREET,10301,Staten Island,Indoor Sewage,Sewage Leak,2019-10-02,40.638259999999995,-74.08877,West New Brighton-New Brighton-St. George,stapleton - st. george
39103,309,WEST   21 STREET,309 WEST   21 STREET,10011,Manhattan,Indoor Sewage,Sewage Leak,2019-10-04,40.744261,-74.0,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
39106,1136,BOYNTON AVENUE,1136 BOYNTON AVENUE,10472,Bronx,Indoor Sewage,Sewage Leak,2019-10-04,40.827107,-73.877865,Soundview-Bruckner,pelham - throgs neck
39108,14A,PRATT COURT,14A PRATT COURT,10312,Staten Island,Indoor Sewage,Sewage Leak,2019-10-04,40.554382000000004,-74.20124100000001,Arden Heights,south beach - tottenville
39124,1050,FORBELL STREET,1050 FORBELL STREET,11208,Brooklyn,Indoor Sewage,Sewage Leak,2019-10-05,40.663990999999996,-73.860488,East New York,east new york
39156,57-48,VAN DOREN STREET,57-48 VAN DOREN STREET,11368,Queens,Indoor Sewage,Sewage Leak,2019-10-08,40.739667,-73.85175500000001,Corona,west queens
39157,186-07,MANGIN AVENUE,186-07 MANGIN AVENUE,11412,Queens,Indoor Sewage,Sewage Leak,2019-10-08,40.697661,-73.768113,St. Albans,jamaica
39166,644,BROADWAY,644 BROADWAY,10012,Manhattan,Indoor Sewage,Sewage Leak,2019-10-09,40.726626,-73.99575,West Village,greenwich village - soho
39170,72,ABERDEEN STREET,72 ABERDEEN STREET,11207,Brooklyn,Indoor Sewage,Sewage Leak,2019-10-09,40.682945000000004,-73.905059,Bushwick South,east new york
39179,231,WEST 149 STREET,231 WEST 149 STREET,10039,Manhattan,Indoor Sewage,Sewage Leak,2019-10-09,40.824655,-73.93830799999999,Central Harlem North-Polo Grounds,central harlem - morningside heights
39181,190-29,JAMAICA AVENUE,190-29 JAMAICA AVENUE,11423,Queens,Indoor Sewage,Sewage Leak,2019-10-09,40.712188,-73.76921,Hollis,jamaica
39188,22-29,DIX AVENUE,22-29 DIX AVENUE,11691,Queens,Indoor Sewage,Sewage Leak,2019-10-10,40.606588,-73.755868,Far Rockaway-Bayswater,rockaway
39197,87,LOCKMAN AVENUE,87 LOCKMAN AVENUE,10303,Staten Island,Indoor Sewage,Sewage Leak,2019-10-10,40.635329,-74.161369,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
39236,1502,ROSEDALE AVENUE,1502 ROSEDALE AVENUE,10460,Bronx,Indoor Sewage,Sewage Leak,2019-10-14,40.838181,-73.870039,West Farms-Bronx River,crotona -tremont
39258,352,BEACH   70 STREET,352 BEACH   70 STREET,11692,Queens,Indoor Sewage,Sewage Leak,2019-10-16,40.591794,-73.798978,Hammels-Arverne-Edgemere,rockaway
39276,141,EAST 33 STREET,141 EAST 33 STREET,10016,Manhattan,Indoor Sewage,Sewage Leak,2019-10-16,40.74564,-73.979963,Murray Hill-Kips Bay,gramercy park - murray hill
39280,2905,ELY AVENUE,2905 ELY AVENUE,10469,Bronx,Indoor Sewage,Sewage Leak,2019-10-17,40.869971,-73.835885,Co-op City,northeast bronx
39370,239,ELIZABETH STREET,239 ELIZABETH STREET,10012,Manhattan,Indoor Sewage,Sewage Leak,2019-10-22,40.723269,-73.993943,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
39378,379,MC CLEAN AVENUE,379 MC CLEAN AVENUE,10305,Staten Island,Indoor Sewage,Sewage Leak,2019-10-22,40.595812,-74.073273,Grasmere-Arrochar-Ft. Wadsworth,stapleton - st. george
39387,177-34,137 AVENUE,177-34 137 AVENUE,11434,Queens,Indoor Sewage,Sewage Leak,2019-10-23,40.674411,-73.761957,Springfield Gardens North,jamaica
39406,11,STANLEY AVENUE,11 STANLEY AVENUE,10301,Staten Island,Indoor Sewage,Sewage Leak,2019-10-23,40.636379,-74.086281,West New Brighton-New Brighton-St. George,stapleton - st. george
39423,60,EAST   93 STREET,60 EAST   93 STREET,11212,Brooklyn,Indoor Sewage,Sewage Leak,2019-10-24,40.662494,-73.92700699999999,Rugby-Remsen Village,bedford stuyvesant - crown heights
39461,814,EAST   52 STREET,814 EAST   52 STREET,11203,Brooklyn,Indoor Sewage,Sewage Leak,2019-10-28,40.640588,-73.927247,Rugby-Remsen Village,east flatbush - flatbush
39471,140-21,BURDEN CRESCENT,140-21 BURDEN CRESCENT,11435,Queens,Indoor Sewage,Sewage Leak,2019-10-28,40.710133,-73.81723000000001,Briarwood-Jamaica Hills,jamaica
39476,161,WEIRFIELD STREET,161 WEIRFIELD STREET,11221,Brooklyn,Indoor Sewage,Sewage Leak,2019-10-28,40.690027,-73.912182,Bushwick South,williamsburg - bushwick
39548,1117,MANOR AVENUE,1117 MANOR AVENUE,10472,Bronx,Indoor Sewage,Sewage Leak,2019-11-01,40.827113,-73.875979,Soundview-Bruckner,pelham - throgs neck
39587,738,EAST    5 STREET,738 EAST    5 STREET,10009,Manhattan,Indoor Sewage,Sewage Leak,2019-11-03,40.722266,-73.978267,Lower East Side,union square - lower east side
39589,1335,COLLEGE AVENUE,1335 COLLEGE AVENUE,10456,Bronx,Indoor Sewage,Sewage Leak,2019-11-03,40.836318,-73.911302,East Concourse-Concourse Village,high bridge - morrisania
39603,2905,ELY AVENUE,2905 ELY AVENUE,10469,Bronx,Indoor Sewage,Sewage Leak,2019-11-04,40.869971,-73.835885,Co-op City,northeast bronx
39719,325,EAST 92 STREET,325 EAST 92 STREET,10128,Manhattan,Indoor Sewage,Sewage Leak,2019-11-09,40.781375,-73.948195,Yorkville,upper east side
39724,20-02,46 STREET,20-02 46 STREET,11105,Queens,Indoor Sewage,Sewage Leak,2019-11-10,40.773813,-73.898225,Steinway,long island city - astoria
39730,411,FATHER CAPODANNO BOULEVARD,411 FATHER CAPODANNO BOULEVARD,10305,Staten Island,Indoor Sewage,Sewage Leak,2019-11-11,40.587659,-74.069347,Old Town-Dongan Hills-South Beach,stapleton - st. george
39735,101,WEST  141 STREET,101 WEST  141 STREET,10030,Manhattan,Indoor Sewage,Sewage Leak,2019-11-11,40.818106,-73.938553,Central Harlem North-Polo Grounds,central harlem - morningside heights
39894,1030,WOODYCREST AVENUE,1030 WOODYCREST AVENUE,10452,Bronx,Indoor Sewage,Sewage Leak,2019-11-21,40.833223,-73.927531,Highbridge,high bridge - morrisania
39901,245,MARTENSE STREET,245 MARTENSE STREET,11226,Brooklyn,Indoor Sewage,Sewage Leak,2019-11-21,40.651641999999995,-73.950905,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
39915,1420,GRAND CONCOURSE,1420 GRAND CONCOURSE,10456,Bronx,Indoor Sewage,Sewage Leak,2019-11-22,40.839249,-73.913448,East Concourse-Concourse Village,high bridge - morrisania
39934,27-03,SEAGIRT BOULEVARD,27-03 SEAGIRT BOULEVARD,11691,Queens,Indoor Sewage,Sewage Leak,2019-11-22,40.596104,-73.76055500000001,Far Rockaway-Bayswater,rockaway
39958,2311,5 AVENUE,2311 5 AVENUE,10037,Manhattan,Indoor Sewage,Sewage Leak,2019-11-24,40.816029,-73.935227,East Harlem North,central harlem - morningside heights
40008,145-43,130 AVENUE,145-43 130 AVENUE,11436,Queens,Indoor Sewage,Sewage Leak,2019-11-30,40.670421999999995,-73.793052,Baisley Park,jamaica
40019,456,HENRY STREET,456 HENRY STREET,11231,Brooklyn,Indoor Sewage,Sewage Leak,2019-12-02,40.685718,-73.998666,Carroll Gardens-Columbia Street-Red Hook,downtown - heights - slope
40031,50-05,45 STREET,50-05 45 STREET,11377,Queens,Indoor Sewage,Sewage Leak,2019-12-03,40.73718,-73.920834,Hunters Point-Sunnyside-West Maspeth,west queens
40032,30,DANIEL LOW TERRACE,30 DANIEL LOW TERRACE,10301,Staten Island,Indoor Sewage,Sewage Leak,2019-12-03,40.643903,-74.08187,West New Brighton-New Brighton-St. George,stapleton - st. george
40035,420,KINGSBOROUGH    4 WALK,420 KINGSBOROUGH    4 WALK,11233,Brooklyn,Indoor Sewage,Sewage Leak,2019-12-03,40.675684000000004,-73.924909,Crown Heights North,bedford stuyvesant - crown heights
40053,45,LOTT AVENUE,45 LOTT AVENUE,11212,Brooklyn,Indoor Sewage,Sewage Leak,2019-12-04,40.657293,-73.912171,Brownsville,bedford stuyvesant - crown heights
40064,133-42,147 STREET,133-42 147 STREET,11436,Queens,Indoor Sewage,Sewage Leak,2019-12-05,40.668359,-73.791945,Baisley Park,jamaica
40082,540,WEST  136 STREET,540 WEST  136 STREET,10031,Manhattan,Indoor Sewage,Sewage Leak,2019-12-06,40.820204,-73.953263,Manhattanville,washington heights
40089,40,LOTT AVENUE,40 LOTT AVENUE,11212,Brooklyn,Indoor Sewage,Sewage Leak,2019-12-06,40.657219,-73.91256,Brownsville,bedford stuyvesant - crown heights
40091,145,LINCOLN ROAD,145 LINCOLN ROAD,11225,Brooklyn,Indoor Sewage,Sewage Leak,2019-12-07,40.661118,-73.95810999999999,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
40117,252,FRONT STREET,252 FRONT STREET,10038,Manhattan,Indoor Sewage,Sewage Leak,2019-12-09,40.708187,-74.00084,Battery Park City-Lower Manhattan,lower manhattan
40122,305,OCEAN AVENUE,305 OCEAN AVENUE,11225,Brooklyn,Indoor Sewage,Sewage Leak,2019-12-10,40.654246,-73.961762,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
40157,456,HENRY STREET,456 HENRY STREET,11231,Brooklyn,Indoor Sewage,Sewage Leak,2019-12-12,40.685718,-73.998666,Carroll Gardens-Columbia Street-Red Hook,downtown - heights - slope
40159,50,DELANCEY STREET,50 DELANCEY STREET,10002,Manhattan,Indoor Sewage,Sewage Leak,2019-12-12,40.719567,-73.991522,Chinatown,lower east side
40197,87-67,FRANCIS LEWIS BOULEVARD,87-67 FRANCIS LEWIS BOULEVARD,11427,Queens,Indoor Sewage,Sewage Leak,2019-12-14,40.722167,-73.760401,Jamaica Estates-Holliswood,southeast queens
40198,24,GREGG PLACE,24 GREGG PLACE,10301,Staten Island,Indoor Sewage,Sewage Leak,2019-12-14,40.632061,-74.099808,New Brighton-Silver Lake,stapleton - st. george
40201,4209,THROGGS NECK EXPRESSWAY,4209 THROGGS NECK EXPRESSWAY,10465,Bronx,Indoor Sewage,Sewage Leak,2019-12-14,40.819175,-73.80794499999999,Schuylerville-Throgs Neck-Edgewater Park,pelham - throgs neck
40203,1420,GRAND CONCOURSE,1420 GRAND CONCOURSE,10456,Bronx,Indoor Sewage,Sewage Leak,2019-12-14,40.839249,-73.913448,East Concourse-Concourse Village,high bridge - morrisania
40225,50,DELANCEY STREET,50 DELANCEY STREET,10002,Manhattan,Indoor Sewage,Sewage Leak,2019-12-16,40.719567,-73.991522,Chinatown,lower east side
40320,413,GREENE AVENUE,413 GREENE AVENUE,11216,Brooklyn,Indoor Sewage,Sewage Leak,2019-12-23,40.688086,-73.95395699999999,Bedford,bedford stuyvesant - crown heights
40398,722,EAST 228 STREET,722 EAST 228 STREET,10466,Bronx,Indoor Sewage,Sewage Leak,2019-12-28,40.889635999999996,-73.858419,Williamsbridge-Olinville,northeast bronx
40401,416,BARTLETT AVENUE,416 BARTLETT AVENUE,10312,Staten Island,Indoor Sewage,Sewage Leak,2019-12-29,40.558308000000004,-74.16833100000001,Great Kills,south beach - tottenville
40419,311,EAST  169 STREET,311 EAST  169 STREET,10456,Bronx,Indoor Sewage,Sewage Leak,2019-12-30,40.834905,-73.911716,East Concourse-Concourse Village,high bridge - morrisania
40441,311,EAST  169 STREET,311 EAST  169 STREET,10456,Bronx,Indoor Sewage,Sewage Leak,2019-12-31,40.834905,-73.911716,East Concourse-Concourse Village,high bridge - morrisania
40465,441,FIRST STREET,441 FIRST STREET,11215,Brooklyn,Indoor Sewage,Sewage Leak,2020-01-02,40.672039,-73.978205,Park Slope-Gowanus,downtown - heights - slope
40474,171,EAST 99 STREET,171 EAST 99 STREET,10029,Manhattan,Indoor Sewage,Sewage Leak,2020-01-02,40.787507,-73.94881099999999,East Harlem South,east harlem
40493,3325,PAULDING AVENUE,3325 PAULDING AVENUE,10469,Bronx,Indoor Sewage,Sewage Leak,2020-01-06,40.873746999999995,-73.858417,Williamsbridge-Olinville,northeast bronx
40507,190-63,112 AVENUE,190-63 112 AVENUE,11412,Queens,Indoor Sewage,Sewage Leak,2020-01-06,40.700679,-73.76371,St. Albans,jamaica
40594,46,FORT WASHINGTON AVENUE,46 FORT WASHINGTON AVENUE,10032,Manhattan,Indoor Sewage,Sewage Leak,2020-01-11,40.836858,-73.944372,Washington Heights South,washington heights
40600,445,EAST  120 STREET,445 EAST  120 STREET,10035,Manhattan,Indoor Sewage,Sewage Leak,2020-01-12,40.797897999999996,-73.93185,East Harlem North,east harlem
40615,253,EAST  181 STREET,253 EAST  181 STREET,10457,Bronx,Indoor Sewage,Sewage Leak,2020-01-13,40.854248999999996,-73.900039,Mount Hope,crotona -tremont
40617,50,DELANCEY STREET,50 DELANCEY STREET,10002,Manhattan,Indoor Sewage,Sewage Leak,2020-01-13,40.719567,-73.991522,Chinatown,lower east side
40622,46,FORT WASHINGTON AVENUE,46 FORT WASHINGTON AVENUE,10032,Manhattan,Indoor Sewage,Sewage Leak,2020-01-14,40.836858,-73.944372,Washington Heights South,washington heights
40647,157,JEFFERSON AVENUE,157 JEFFERSON AVENUE,11216,Brooklyn,Indoor Sewage,Sewage Leak,2020-01-15,40.683134,-73.951412,Bedford,bedford stuyvesant - crown heights
40671,108,BAYARD STREET,108 BAYARD STREET,11222,Brooklyn,Indoor Sewage,Sewage Leak,2020-01-16,40.719231,-73.947796,Greenpoint,greenpoint
40719,245,MARTENSE STREET,245 MARTENSE STREET,11226,Brooklyn,Indoor Sewage,Sewage Leak,2020-01-19,40.651641999999995,-73.950905,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
40758,430-440,WEST   41 STREET,430-440 WEST   41 STREET,10036,Manhattan,Indoor Sewage,Sewage Leak,2020-01-22,40.758474,-73.994647,Clinton,chelsea - clinton
40759,546,WEST  165 STREET,546 WEST  165 STREET,10032,Manhattan,Indoor Sewage,Sewage Leak,2020-01-22,40.838709,-73.94025,Washington Heights South,washington heights
40828,44,THOMAS S BOYLAND STREET,44 THOMAS S BOYLAND STREET,11233,Brooklyn,Indoor Sewage,Sewage Leak,2020-01-27,40.683771,-73.91465600000001,Ocean Hill,bedford stuyvesant - crown heights
40852,333,EAST   23 STREET,333 EAST   23 STREET,10010,Manhattan,Indoor Sewage,Sewage Leak,2020-01-28,40.737488,-73.97994399999999,Gramercy,gramercy park - murray hill
40870,413,SENECA AVENUE,413 SENECA AVENUE,11385,Queens,Indoor Sewage,Sewage Leak,2020-01-29,40.706618,-73.914115,Ridgewood,ridgewood -forest hills
40944,346,EAST  173 STREET,346 EAST  173 STREET,10457,Bronx,Indoor Sewage,Sewage Leak,2020-02-04,40.843477,-73.905394,Mount Hope,crotona -tremont
40979,2701,OCEAN AVENUE,2701 OCEAN AVENUE,11229,Brooklyn,Indoor Sewage,Sewage Leak,2020-02-05,40.595585,-73.950676,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
40982,2545,OLINVILLE AVENUE,2545 OLINVILLE AVENUE,10467,Bronx,Indoor Sewage,Sewage Leak,2020-02-05,40.863895,-73.868427,Bronxdale,fordham - bronx pk
41003,1125,UNIVERSITY AVENUE,1125 UNIVERSITY AVENUE,10452,Bronx,Indoor Sewage,Sewage Leak,2020-02-06,40.836953,-73.928409,Highbridge,high bridge - morrisania
41048,315,EAST  102 STREET,315 EAST  102 STREET,10029,Manhattan,Indoor Sewage,Sewage Leak,2020-02-10,40.787834000000004,-73.943766,East Harlem South,east harlem
41054,530,WEST  136 STREET,530 WEST  136 STREET,10031,Manhattan,Indoor Sewage,Sewage Leak,2020-02-10,40.820138,-73.95310400000001,Manhattanville,washington heights
41084,258,WITHERS STREET,258 WITHERS STREET,11211,Brooklyn,Indoor Sewage,Sewage Leak,2020-02-11,40.71771,-73.941048,East Williamsburg,greenpoint
41150,554,WEST  181 STREET,554 WEST  181 STREET,10033,Manhattan,Indoor Sewage,Sewage Leak,2020-02-13,40.848953,-73.932875,Washington Heights North,washington heights
41203,320,EAST   42 STREET,320 EAST   42 STREET,10017,Manhattan,Indoor Sewage,Sewage Leak,2020-02-18,40.74955,-73.971571,Turtle Bay-East Midtown,gramercy park - murray hill
41227,95-11,108 AVENUE,95-11 108 AVENUE,11417,Queens,Indoor Sewage,Sewage Leak,2020-02-19,40.678381,-73.842903,Ozone Park,southwest queens
41290,1465,AMSTERDAM AVENUE,1465 AMSTERDAM AVENUE,10027,Manhattan,Indoor Sewage,Sewage Leak,2020-02-20,40.817136,-73.95351,Manhattanville,central harlem - morningside heights
41328,850,EAST  222 STREET,850 EAST  222 STREET,10467,Bronx,Indoor Sewage,Sewage Leak,2020-02-22,40.884305,-73.85730600000001,Williamsbridge-Olinville,fordham - bronx pk
41466,304,PULASKI AVENUE,304 PULASKI AVENUE,10303,Staten Island,Indoor Sewage,Sewage Leak,2020-02-29,40.630887,-74.147953,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
41470,304,PULASKI AVENUE,304 PULASKI AVENUE,10303,Staten Island,Indoor Sewage,Sewage Leak,2020-03-01,40.630887,-74.147953,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
41480,304,PULASKI AVENUE,304 PULASKI AVENUE,10303,Staten Island,Indoor Sewage,Sewage Leak,2020-03-01,40.630887,-74.147953,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
41503,97-15,HORACE HARDING EXPRESSWAY,97-15 HORACE HARDING EXPRESSWAY,11368,Queens,Indoor Sewage,Sewage Leak,2020-03-02,40.734938,-73.862399,Corona,west queens
41504,814,ST JOHNS PLACE,814 ST JOHNS PLACE,11216,Brooklyn,Indoor Sewage,Sewage Leak,2020-03-02,40.671677,-73.951207,Crown Heights North,bedford stuyvesant - crown heights
41516,87-74,153 STREET,87-74 153 STREET,11432,Queens,Indoor Sewage,Sewage Leak,2020-03-02,40.706851,-73.804337,Briarwood-Jamaica Hills,jamaica
41559,247,WEST  139 STREET,247 WEST  139 STREET,10030,Manhattan,Indoor Sewage,Sewage Leak,2020-03-04,40.81863,-73.94367199999999,Central Harlem North-Polo Grounds,central harlem - morningside heights
41580,149,DAHILL ROAD,149 DAHILL ROAD,11218,Brooklyn,Indoor Sewage,Sewage Leak,2020-03-04,40.643741,-73.980664,Kensington-Ocean Parkway,borough park
41643,1019,EAST  221 STREET,1019 EAST  221 STREET,10469,Bronx,Indoor Sewage,Sewage Leak,2020-03-06,40.882109,-73.85296,Williamsbridge-Olinville,northeast bronx
41667,123A,7 AVENUE,123A 7 AVENUE,10011,Manhattan,Indoor Sewage,Sewage Leak,2020-03-07,40.74071,-73.998102,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
41686,1019,EAST  221 STREET,1019 EAST  221 STREET,10469,Bronx,Indoor Sewage,Sewage Leak,2020-03-08,40.882109,-73.85296,Williamsbridge-Olinville,northeast bronx
41687,1019,EAST  221 STREET,1019 EAST  221 STREET,10469,Bronx,Indoor Sewage,Sewage Leak,2020-03-08,40.882109,-73.85296,Williamsbridge-Olinville,northeast bronx
41688,1019,EAST  221 STREET,1019 EAST  221 STREET,10469,Bronx,Indoor Sewage,Sewage Leak,2020-03-08,40.882109,-73.85296,Williamsbridge-Olinville,northeast bronx
41689,96,BOERUM PLACE,96 BOERUM PLACE,11201,Brooklyn,Indoor Sewage,Sewage Leak,2020-03-08,40.688485,-73.991166,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
41708,1780,GRAND CONCOURSE,1780 GRAND CONCOURSE,10457,Bronx,Indoor Sewage,Sewage Leak,2020-03-09,40.846497,-73.909275,Mount Hope,crotona -tremont
41767,2701,OCEAN AVENUE,2701 OCEAN AVENUE,11229,Brooklyn,Indoor Sewage,Sewage Leak,2020-03-10,40.595585,-73.950676,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
41784,223,GREENE AVENUE,223 GREENE AVENUE,11238,Brooklyn,Indoor Sewage,Sewage Leak,2020-03-11,40.687052,-73.96294,Clinton Hill,bedford stuyvesant - crown heights
41870,961,WILLOUGHBY AVENUE,961 WILLOUGHBY AVENUE,11221,Brooklyn,Indoor Sewage,Sewage Leak,2020-03-14,40.697934000000004,-73.930502,Bushwick South,williamsburg - bushwick
41874,980,3 AVENUE,980 3 AVENUE,10022,Manhattan,Indoor Sewage,Sewage Leak,2020-03-15,40.7612,-73.966794,Turtle Bay-East Midtown,gramercy park - murray hill
41887,537,STEUBEN STREET,537 STEUBEN STREET,10305,Staten Island,Indoor Sewage,Sewage Leak,2020-03-15,40.601908,-74.076629,Grasmere-Arrochar-Ft. Wadsworth,stapleton - st. george
41915,54,SEASIDE LANE,54 SEASIDE LANE,10305,Staten Island,Indoor Sewage,Sewage Leak,2020-03-17,40.594346,-74.063254,Grasmere-Arrochar-Ft. Wadsworth,stapleton - st. george
41935,1389,PACIFIC STREET,1389 PACIFIC STREET,11216,Brooklyn,Indoor Sewage,Sewage Leak,2020-03-18,40.677448999999996,-73.945864,Crown Heights North,bedford stuyvesant - crown heights
41970,1125,FINDLAY AVENUE,1125 FINDLAY AVENUE,10456,Bronx,Indoor Sewage,Sewage Leak,2020-03-20,40.830773,-73.913535,East Concourse-Concourse Village,high bridge - morrisania
41989,82-45,GREENFELL AVENUE,82-45 GREENFELL AVENUE,11415,Queens,Indoor Sewage,Sewage Leak,2020-03-22,40.709252,-73.831411,Kew Gardens,southwest queens
42004,636,WILSON AVENUE,636 WILSON AVENUE,11207,Brooklyn,Indoor Sewage,Sewage Leak,2020-03-23,40.689127,-73.905397,Bushwick South,east new york
42005,1427,EAST GUN HILL ROAD,1427 EAST GUN HILL ROAD,10469,Bronx,Indoor Sewage,Sewage Leak,2020-03-23,40.869486,-73.844336,Eastchester-Edenwald-Baychester,northeast bronx
42012,41,EGBERT PLACE,41 EGBERT PLACE,10305,Staten Island,Indoor Sewage,Sewage Leak,2020-03-24,40.608146000000005,-74.066012,Stapleton-Rosebank,stapleton - st. george
42074,3715,ROMBOUTS AVENUE,3715 ROMBOUTS AVENUE,10466,Bronx,Indoor Sewage,Sewage Leak,2020-03-29,40.886881,-73.830215,Eastchester-Edenwald-Baychester,northeast bronx
42077,9,STUYVESANT OVAL,9 STUYVESANT OVAL,10009,Manhattan,Indoor Sewage,Sewage Leak,2020-03-30,40.732284,-73.979837,Stuyvesant Town-Cooper Village,union square - lower east side
42146,23-23,MOTT AVENUE,23-23 MOTT AVENUE,11691,Queens,Indoor Sewage,Sewage Leak,2020-04-02,40.606262,-73.75999200000001,Far Rockaway-Bayswater,rockaway
